,date,date.1,content,score,at
408,436,436,비싼감이있지만모,5,20220924030513
410,438,438,이용하기편리해요사진설명더자세히많이있으면좋겠고전자렌지공용있는지사용여부도표시되면좋겠습니다,4,20220923200954
411,439,439,소셜로그인네이버로하고싶은데버튼이안눌러져요ㅠㅠ카카오랑페이스북은연결이되는데네이버만안됩니다,1,20220923162127
414,442,442,쓰기편하고간편하네요,5,20220922221106
415,443,443,예약하고비교하기편해요자주이용하고싶고이용할듯해요,5,20220922144548
416,444,444,숙박요금올려놓고시스템문제삼아돈더내거나취소하라는배째라장사하는거보고삭제합니다플랫폼으로돈벌면서그플랫폼에문제있는게고객책임입니까그러면서무료환불을강조하는데숙박요금신고당하고싶다면맘대로하십쇼,1,20220922135356
418,446,446,너무편하네요,5,20220921214014
419,447,447,빠른찾기자세히나와서좋네요,5,20220921200258
420,448,448,갑자기사정이생겨취소하려니깐환불도안되고이렇게해줘도이해하는데무슨환불금액원장난하냐양도하려니깐알아서호텔전화해보라고하고하는일도없이돈만벌겠다는못된심보다신안쓴다,1,20220921184233
421,449,449,좋은시간보내자,4,20220921182259
425,453,453,리뷰점수안좋게주니까타인의권리침해라고삭제하네ㅋㅋㅋ어쩐지점수높은숙소들있더라뒷돈얼마먹냐입맛에좋은리뷰만남겨주네ㅋㅋㅋㅋ공산당이냐니네말고도쓸어플많다망하길빈다,1,20220920154728
428,456,456,업체얘기만듣고낮은별점과리뷰는게시중단함이의신청해도일후에게시됨그래서리뷰를믿을수없음,1,20220919101100
429,457,457,출장갈때좋음,4,20220918225703
430,458,458,모르겠음더사용해봐야알듯,3,20220918204347
431,459,459,괜히모텔같은거예약하지마세요취소도안되고개판임그냥가서현금내고모텔예약하세요,1,20220918132203
432,460,460,예약procedure플랫폼깔끔,5,20220918101046
434,462,462,어기어때클릭하고분만에취소해도수수료내라하네요규정상이라고야놀자로갑니다,1,20220917121030
435,463,463,빠른예약좋았어요,5,20220917043402
439,467,467,빠르고좋아요,5,20220916202125
440,468,468,심심할때여기어때야놀자,5,20220916152612
442,470,470,오늘업뎃하고부터포인트내역들어가면하얀화면만떠요수정해주세요이전버전문제없이잘쓰고있었는데괜히업뎃해서삭제하고다시깔고몇번을하는건지ㅠㅠ다시깔아도해결이안돼요,1,20220915184747
443,471,471,페복으로로그인이안돼요,2,20220915174754
444,472,472,고객센터응대최악,1,20220915163438
446,474,474,선착순결재혜택이얼마나남았는지실시간알수없다는거빼고는괜찮습니다,4,20220915065709
447,475,475,편하고굿근데어플이좀복잡함,4,20220914232259
448,476,476,만원할인특전최고입니다,5,20220914221414
449,477,477,야놀자보다여기어때가좀더괜찮은듯합니다,5,20220914072035
452,480,480,여기어때고객센터에서전화와서는호텔측에서금액잘못올렸다고일방적인취소를요구받았고소비자보호되는게없음이럴거면왜쓰지중간플랫폼기능도못하는건데,1,20220913151315
453,481,481,거짓서비스안내,1,20220913130456
454,482,482,좋은곳첫이용입니다,5,20220913111900
456,484,484,앱사용도편하고할인쿠폰도많아서잘쓰고있어요,5,20220912221312
457,485,485,경쟁력있는가격과호텔상태양호,5,20220912201336
458,486,486,정말말그대로최저가,5,20220912135519
460,488,488,사용하기편리하고좋아요,5,20220912124906
463,491,491,항상너무잘이용하고있습니다,5,20220911221750
464,492,492,편합니다너무편해요여행이나출장때너무유용하게잘사용하고있습니다,5,20220911212602
466,494,494,이딴거안쓰고말지,1,20220911182703
469,497,497,욕조크고반식욕하기최고입니다루프탑바비큐라면써비스만족스럽구요잘쉬다갑니다재방문의사있습니다ㅎ,5,20220911030539
470,498,498,바로예약확인이되어서편리하네요,5,20220911011451
471,499,499,여기어때상습범이였네가격수정안해놓고취소하라고문자옴성수기라다른곳예약할시기놓치고황당하게취소만함여기어때고객센터에전화했더니전화주겠다고하고튀튀함양아치마인드,1,20220910150036
472,500,500,사용자낮은리뷰를삭제할수있는권한을부여해서막장민박집도최고급호텔수준의리뷰등급을만들어줌호텔추천전체데이타가사기임고객을속이면서비지니스가얼마나지속할지의문스러움,1,20220910124229
476,504,504,Verygood,5,20220908213247
477,505,505,어기어때어편해,5,20220908184814
478,506,506,당일예약할때실수로잘못예약해서분도안돼서바로취소해도환불이안된다니요호텔측에서는바로취소해줫다는데열받아서다시는여기어때이용안합니다절대하지마세요,1,20220908143653
484,512,512,불리한리뷰는삭제복구는불가앵무새상담,1,20220906194839
485,513,513,빠르고좋아요,4,20220906141747
486,514,514,최악의숙박어플호텔을예약하고분뒤에취소를했는데전액을취소수수료로차감하는정말대단한어플리케이션다시는이어플을사용할일도찾을일도없을거같네요전액이취소수수료로차감되면취소하는사람이어디에있을까요,1,20220906120923
487,515,515,태풍으로인한취소도일주일전에알려줘야함,1,20220905194741
488,516,516,성공을위하여앞으로차게전진합시다,5,20220905130331
489,517,517,너무좋은호텔입니다,5,20220905042741
490,518,518,부모님이여행가자고여기어때로정해봤는데좋은곳투성이라고해야되나아무튼좋은곳이이여기어때에다보여있였어요완죤추죤,5,20220904151717
492,520,520,깨끗하고편의시설짱이에요,5,20220903203132
493,521,521,편해요오류도없고빠른티켓구매로진짜득봤습니다,4,20220903185152
494,522,522,여기어때절대쓰지마세요모텔에갈수없는상황이되면그냥어플과모텔에모텔비기부하는겁니다저도갑자기상황이생겨서어쩔수없이예약을취소하려고했는데이미입실시간이지났으니수수료가전액지불이라는황당한말만들었네요이왕이면어플사용하지마세요부디,1,20220903164140
495,523,523,너무좋아요어플자체가경쟁사어플가보다저렴하구요,5,20220903144532
496,524,524,여긴최악임괜히두번째가아냐절대사용하지미요그대인생을위해,1,20220903025534
498,526,526,일처리가엉망이고상담원들은일을안합니다종일알아본다는말만하고제대로일을처리하는게없습니다광고찍을돈을줄이고서비스에신경쓰세요두번다신사용안합니다작은여행사플랫폼보다못합니다최악입니다,1,20220902215558
499,527,527,아주유용하고확실히돈을아낄수있어좋아요,5,20220902204109
500,528,528,숙소검새후예약시스템이편리하여좋습니다,5,20220902200305
501,529,529,간단하게찾을수있어좋아요,5,20220902005820
502,530,530,시간많이안쓰고조건에맞게찾아주는건이런앱만한게없죠,5,20220901183326
504,532,532,카드를미리입력해두고쉽게쓸수있도록했으면좋겠네요,5,20220901133208
506,534,534,여기어때에서실수로가격잘못올렸다고예약취소하라고하면절대바로취소하지마세요본인들실수로가격잘못올려놓고나보고취소하라함내의지로취소하는거처럼만드려고싫다고하니까계속취소해야한다고함며칠지나도안하니까그제서야보상해주겠다고함,1,20220831203732
508,536,536,정말친절하고다정한사장님과조식도맛나게먹었네요,5,20220831172546
510,538,538,너무나좋아요,5,20220831154908
511,539,539,리뷰마음대로삭제하고미리예약해도예약한객실이아닌다른객실로받아서업체랑제대로커뮤니케이션도안되는것같고심지어객실사진이나실제로내용이다른데도업데이트요구도안하고버젓이운영하네요사진이랑너무달라서얼마나황당해서왜다르냐고따졌는데업체는너무당당하게몇년전사진이라그렇다고하고사과한마디안하는데너무기분나쁘고황당해서리뷰올렸는데그것도삭제하니이용고객만호구로보는것같네요,1,20220831113656
512,540,540,쾌적하고깔끔하네요,5,20220830172621
513,541,541,최소규정이쓰레기이며환불절대안되는쓰레기어플,1,20220830155104
515,543,543,다른어플대비가격이저렴합니다숙소도많아요,5,20220829222558
516,544,544,숙소예약앱첨써보는데ㄱㅊ네,5,20220829194849
517,545,545,음여자의남자의능력을어필하는정도,5,20220829153319
518,546,546,지역선택검색시아쉬운점이많음,2,20220829123754
520,548,548,업체이용한후기남겼던것들중몇개가업체의신고로리뷰가안보이도록처리했다는내용이이메일로와있는것을메일정리하다가보고알게됐어요그에대한이의신청받는기간을넘겨서보게된거죠예약할때처럼카톡으로알림오거나했으면모르고넘어가는일없었을텐데곰팡이냄새가났다거나화장실불과환풍기가안꺼진다거나휴지조각과비닐까진용품이있었다던가등의내용이들어간후기였던거같은데업체에서불리한내용이있는리뷰는이런식으로신고해서내리는시도를하고있나보군요,3,20220829113608
521,549,549,저렴하게잘구했습니다,5,20220829091752
522,550,550,찜만눌리면오류생김야놀자는잘되는데여기어때는오류가무조건생김,1,20220829022038
524,552,552,고민끝에숙소를선택했는데괜찮았어요,5,20220828193202
525,553,553,설치가안되는데왜그러는거죠,3,20220828100357
526,554,554,다른어플보다좀더다양하게보여주네요,5,20220828004451
527,555,555,예약하기가쉬어요가격비교가편해요,5,20220828000909
528,556,556,아니어플다운받고시작하려는데왜다음으로안넘어가고계속멈춰있는거죠,1,20220827112155
529,557,557,모텔사진과다른숙소라면환불내지보상을해주어야하는거아닌가요왜개선만몇년째하는건가요소비자가피해를본다면그에준하는보상내지제대로된환불이이루어져야하지않을까요왜숙박업소의정보로만잣대질을하시는건지원숙박업소정보등록을못하게하던가돈벌생각만하말고서비스에신경좀제대로쓰세요다시는이용안합니다,1,20220826213238
530,558,558,주변맛집까지소개해줘서좋아요,4,20220826132531
531,559,559,특가상품구매시스크린샷꼭찍어두고구매하세요판매한적없다고오리발내미니까증거남기세요공정거래위원회신고후회신대기중이네요,1,20220826114514
532,560,560,예약하기쉽고빠릅니다,4,20220826110446
533,561,561,사용하기편리하고쿠폰을다양하게주니유용허게쓸수있어서좋음,5,20220826085024
534,562,562,자격증시험때장기간썼는데편하고좋았습니다,5,20220826033827
536,564,564,문이만vip다른어플이써비스가더좋타예약취소도안해주고이런어플사용하지마세요,1,20220825224051
538,566,566,강원도는성수기에는무인텔도가격올러받네,2,20220825204354
539,567,567,일단리뷰포인트가삭제되서상담원가통화를했으나리뷰가적절하지않다는이유로삭제가됬다고말을하더군요근데참상담하는분어디서그런말투와억양으로상담하는자리에채용됫는지모르겠지만사람기분나쁘게하는데재주가좋으시더군요거기에서이업체대응수준알아봣구요두번째는리뷰를이모티콘으로남겼다고리뷰가삭제됫다더군요참웃긴게리뷰에이모티콘으로작성하면안된다는정책이있나요말같지도않은이유가일단어의가없었고리뷰가부적절할시에여기어때측과업주측에서요청을하면삭제가가능하다더군요거기서또한번느낀게리뷰가전부조작이라는거알게됬네요이렇게영업하시는군요대단하네요이어플리뷰라는게내가가서느낀점을적는거고리뷰작성시별표로점수를남길수있는건데별표로점수남기고굳이쓸말이없으면이모티콘으로남길수있는것이지일일히글자적어야되고이닐시삭제해버리고포인트회수한다는거갑질아닌가요참대단한회사네요,1,20220825201501
540,568,568,좋은방가성비좋은곳많이있어서너무좋아요,5,20220825183608
543,571,571,자주사용합니다편리해요,5,20220825150428
544,572,572,플립로바꿨는데네이버로그인이안됩니다로그인에서네이버아이콘누르면아무동작안합니다,1,20220825132307
546,574,574,저렴하고편리함,5,20220825072129
547,575,575,대실시간필터도만들어주세요,3,20220825010348
548,576,576,자세한설명좋아요,5,20220824225407
550,578,578,이용하기편리해요,5,20220824155258
552,580,580,앱에서전과동일하게쿠폰받기를눌렀는데기기고유번호가필요합니다라는로그가뜨면서쿠폰다운로드가되질않네요왜그런거죠,1,20220824002404
554,582,582,쉽게여행지랑숙소를찾을수있어서좋은것같아요,4,20220823141450
555,583,583,타숙박앱만이용했었는데여기어때가더나은것같아서이걸더많이이용하고있습니다,4,20220823123606
556,584,584,팬션위치를지도로볼수있는것이타앱과비교해좋았습니다,5,20220822225407
557,585,585,좋은곳찾았어요감사합니다,5,20220822181526
558,586,586,좀더다양하게많이볼수있음좋겠어요애견동반펜션이많이있음더좋겠네요,5,20220822134344
559,587,587,굿굿좋아요편해서잘쓰고있어요,5,20220822120219
560,588,588,이제첨사용그래서별개입니다,4,20220822104029
561,589,589,가격장난이거의사기에가까움아고다수준월일까지속초박을하려고알아보는데가령원에서할인된가격으로박에원이라면박에가정상이나거기에엘리트할인결제창에들어가면가격이달라짐위예로원이라는금액이어떻게나오는건지거기에엘리트할인원이적용된금액이라고나오는데이게제가수학을못하는건지도저히이해가말장난에사기에가까운기만적인형태에할말이없음하여튼플랫폼늠들은하나같이도적늠이고인성이바닥이여,1,20220822034630
563,591,591,저렴한국내여행참좋아요,5,20220821174116
564,592,592,환불이안되요,1,20220821114300
565,593,593,안걸리는룰렛ㅡㅡ인간적으로번하면번은걸려야지p만ㅡㅡ,5,20220821112504
566,594,594,다른앱보다저렴해서ㅎㅎ최고입니당,5,20220821100112
572,600,600,잘못예약을해서바로예약취소를요청했는데결제는만원이됬는데환불은원만환불되네요절대이어플쓰지마세요고객센터에서도대처를못해주고그냥안된다고만얘기하네요기분이안좋네요,1,20220819210607
573,601,601,처음함께해보네요기대됩니다,5,20220819175042
575,603,603,현재네트워크오류로인해접속이안된다고합니다어플관리제대로해주셨음합니다,1,20220819151109
576,604,604,자주사용합니다알아서척척,4,20220819150304
577,605,605,아주좋은어플,5,20220819124853
579,607,607,여기에서숙소알아보는게제일쉽고편해요,5,20220819115551
580,608,608,아주민족스러워요,5,20220819102714
582,610,610,쓰레기같은시스템을갖고있어요예약하고바로취소해도호텔이용요금전부취소수수료로무는시스템정말업계최고입니다꼭부도나는등없어졌으면좋겠어요,1,20220819000752
584,612,612,진짜호갱만드는회사더싼방있어도가장비싼방위주로소개하네요그냥숙소에전화해서예약하는게더싸요,5,20220818224045
585,613,613,다른곳도봤지만여기가보기도편하고넘좋아요,5,20220818212427
587,615,615,취소하고다시결재하려고햇는대취소수수료프로길래일남았는데왜취소안되냐니깐법적으로문제없대ㅋ,1,20220818131542
588,616,616,위치올레시장하나로마트가깝고침구류깨끗발코니있고기본양념준비되어있고룸사이즈좋고층세탁기까지있어서물놀이후매우좋았어요펜션정원너무이뻐서아침에테라스뷰매우이뻤어요다른이용자후기처럼사장님정말친절하세요이런곳이이가격이라니재방문의사완전있어요,5,20220818092512
589,617,617,숙서를여러개선택불가,3,20220818091154
591,619,619,처음사용하고바로지웠어요진드기때벽의여러가지때도사진으로올렸는데아무대응이없었어요아무검증없이그냥돈주면올리는가봐요,1,20220818001100
593,621,621,첨이용하는데괜찮은듯해요종종이용하겠습니다,5,20220817131739
594,622,622,상당히좋네요,5,20220817062931
595,623,623,다양한정보로빠르게예약할수있어좋아요,5,20220817054741
596,624,624,지도로숙소찾기가없어좀아쉬움,4,20220817035049
597,625,625,아이들까지명싸서예약함당연히명으로예약함예약할때는만원그래도명동에서이가격이어디냐하면서왔음오니까사람이많다고인당만씩추가비용발생결국총만원차라리명동이라고검색하면나오는다른번둣한호텔방개빌리셈한만원나올듯여기어때에요청해서인원추가시유료라고했다는데어디에방크기는평정도좁은거야그렇다쳐도전기코드도하나임욕실변기앉으면무릎이거의끝에닿음욕실호스에구멍나서결국쪼그려앉아서샤워함사진있음벽과천장등은이미부셔져서빛이안들어옴이거이야기했는데보증금에서깔거같아서불안함,1,20220816234448
598,626,626,숙소부터여행레저까지전하나로통일해쓰는게좋아요,5,20220816230623
605,633,633,저렴한콘도예약했어요,4,20220815060836
606,634,634,이용하기쉬웠어요가입도간편하고,5,20220815060041
608,636,636,다른어플보다좋다,5,20220814211321
610,638,638,간편하고좋아요,4,20220814181004
611,639,639,할인쿠폰사용해서저렴하고편하게예약했어요,5,20220814153417
612,640,640,진짜별로에요,1,20220814090732
613,641,641,정말휴가철은여기어때천퍼추천합니당,5,20220814080409
614,642,642,숙박업소여기에서찾으세요,5,20220814063153
616,644,644,야놀자보다상세히설명과사진등잘되어있어서좋아요할인혜택이더좋아지면좋겠어요,5,20220813201002
617,645,645,포인트할인도되고예약하기편하네요,5,20220813181343
619,647,647,검색편리하고쿠폰까지짱좋아요,5,20220813150743
620,648,648,쓰레기같은취소규정서울곳곳에침수와도로통제상황출발지역의호우특보등기상악화로인해해당지역으로이동에어려움이있는상황이였지만내부규정상절대취소안된다는말만무한반복여기어때는여기까지,1,20220813083857
623,651,651,항상잘이용하고있어요,5,20220812230827
624,652,652,여행은여기어때,4,20220812201306
626,654,654,너무좋았어요재방문의사입니다,4,20220812141306
627,655,655,잠자기에큰불편없어요,4,20220812135249
628,656,656,전국여행지숙소를검색하기도예약하기도너무편리하고좋아요,5,20220812122247
629,657,657,숙박최고의어플유용하게잘쓰고있습니다감사합니다,5,20220812103609
630,658,658,숙소를한눈에확인할수잏고쉽고간편해서좋아요,5,20220812093348
631,659,659,항상잘이용하고있어요,5,20220812091035
633,661,661,좋아좋아좋아,5,20220811191147
636,664,664,여기어때알고부터는여기어때만이용해서예약해요정보가다양하고정확해서좋아요,5,20220811171642
638,666,666,펜션찾기엄청수월하고좋네요,5,20220811132148
640,668,668,숙소도많이없고비싸서삭제,1,20220810174500
641,669,669,저렴한숙박많이제공해주세요,3,20220810171005
643,671,671,주차장직원분들친절함및위치가너무좋습니다제휴온천수영장도할인가로이용해보았는데이곳도뷰가아주좋습니다,1,20220810154636
644,672,672,편리하고예약이빨랄좋아요,4,20220810140055
645,673,673,방욕실이크고시원시원합니다,3,20220810135830
646,674,674,역시다양한정보감사합니다,5,20220810131356
647,675,675,예약하세요후회없습니다,5,20220810125348
648,676,676,찜에서날짜인원를변경해도그날짜로안보이고당일로보이네요이오류로인해서후기에서잘못예약한분의후기도봤습니다환불받지도못하고억울하시다고요이걸고쳐야좋을듯합니다있는데쓰지못하는기능이라니,4,20220809224251
649,677,677,처음인데기대댑니다,5,20220809222708
651,679,679,늘숙소정리가잘되있어좋습니다최고,5,20220809191213
654,682,682,미리예약과당일예약가격이다른것도아니면서오히려미리예약은절대취소불가인경우는소비자들에게어떤의미로만든제도인지모르겠네요시간전도아니고많은시간이남은경우에서예약취소가수수료붙고취소도아니고무조건취소불가인이유는대체무엇인가요다시는이어플사용안합니다,1,20220809160136
655,683,683,대체적으로만족하여사용하고있어요필터링에금연방하나추가해주심더좋은듯해요,4,20220809134504
656,684,684,숙소예약할때너무편하고리뷰보는거편하게되어있어서예약할때신중하게보게돼요계속여기어때이용하다가경쟁어플에서한번써봤는데여기어때가훨씬낫더라고요,5,20220809134135
657,685,685,강추추천합니다,4,20220809131459
659,687,687,데이터사용량이많아요,3,20220809091434
660,688,688,여수가면꼭라마다에서,5,20220809062434
661,689,689,여러모로비교가능편리하네요,5,20220809044309
662,690,690,첫예약성공모두들즐거운여행되세요,5,20220809040049
664,692,692,첫화면에서안넘어가요안됩니다,1,20220808190556
665,693,693,취소가안되요최악,1,20220808180940
666,694,694,편하게이용합니다강추,5,20220808170221
667,695,695,간편하게예약할수있고다양한숙소가소개되어다양하게선택이가능함,4,20220808160401
668,696,696,좋아요굿굿굿,5,20220808123709
670,698,698,넘만족또만족입니다,5,20220808091056
673,701,701,한번믿어볼게요,5,20220807214607
675,703,703,결제중복시스템오류,1,20220807174836
678,706,706,여기어때정말좋아요,5,20220807141810
679,707,707,환불규정이너무불리하게되어있습니다왠만하면이거사용하지마시고다른어플사용하세요,1,20220807125407
680,708,708,시간이잘못설정되었기때문에업체의일방적인취소통보그리고대책없다는여기어때의입장잘들었습니다결국하루일정망했네요,1,20220807110449
682,710,710,숙박예약시간을잘못잡아서예약하고바로취소할려니깐취소불가보통분내로는해주지않나요달뒤예약인데당일취소가안됨고객센터에전화하니시간이내에취소가가능하지만시간지나서못해준다함오전시에예약했는데고객센터가시부터하는데어떻게연락해서취소하라는건지어이가없네요숙박업체에서는여기어때로전화해서취소가능하다고하는데여기어때는취소불가능하다하고ㅋㅋ두번다시이용안함,1,20220807091830
683,711,711,나름괜챃았습니다,5,20220807073332
684,712,712,절대절대이용하지마십시오비행기결항으로취소했는데백프로환불안된다함상담센터에몇번이나전화했지만나몰라라하고규정상안된다고그럼하지만명확한건소비자기준법공정거래위원법에따라천재지변의경우숙박시설은백프로환불이되어야함이사실을직접메일로친히보내드렸으나결국그래도안된다함이것은바로인소비자의권리를무시하는행위속이터졌다결국소비자보호원을통해한달을걸쳐환불받았다악덕기업그자체인터넷에여기어때환불쳐봐라환불못받은사람들천지다당신이그중한사람이될수도,1,20220807000946
685,713,713,다양한이벤트가많아서좋습니다,5,20220806201728
687,715,715,풍경시설친절굿입니다,5,20220806165226
688,716,716,여기개판이구만개판엉망진창직원들급여는나오나몰라바로삭제,1,20220806163058
691,719,719,꼭한번가보고싶은곳인터씨티,5,20220806102239
694,722,722,사용자입장에서편리하네요,5,20220805215322
695,723,723,너무편하고좋아요,5,20220805210504
696,724,724,모바일이할인도해주고좋네요,5,20220805195312
697,725,725,필터적용을인원수명으로해놧는데인숙소만보여줌뭐어쩌라는건지,1,20220805194541
698,726,726,어플이참좋아요,5,20220805182438
699,727,727,아니ㅋㅋㅋㅋ휴대폰결제전월에한거취소했더니계좌로만받을수있다고고객센터문의하라해서문의했더니뭐전화는계속안되고카톡은몇시간에한번오고뭐숙소번호도복사해서보내줬더만제대로확인도안하고대처가진짜너무느리네,1,20220805171230
700,728,728,너무이쁜곳입니다,5,20220805161555
702,730,730,앱이충실하지않음,1,20220805133602
703,731,731,빠르고편리합니다,5,20220805121905
705,733,733,숙박손쉽게예약했습니다,5,20220805112944
706,734,734,기대가됩니다,5,20220805003247
707,735,735,실제리뷰입니다,5,20220804214329
708,736,736,가격이정말싸요,5,20220804203456
709,737,737,가성비좋은곳이많아요,5,20220804183531
710,738,738,다른곳이더싸게나온곳이있더라구요,4,20220804163410
711,739,739,편하게이용하고쿠폰할인받아좋으네요,5,20220804143401
713,741,741,가격이싸고편해요,4,20220804114031
716,744,744,최악의어플이미지와완전다른방을올리고청소부이모옷갈아입는방을우리한테자라고하고거제하와유펜션똥매너임산부한테똥매너욕하고소리지르고협박,1,20220804101331
717,745,745,가격비교하기편함,5,20220804090702
718,746,746,간편하고좋습니다,5,20220804090140
719,747,747,다른사이트에비해숙소가다양하고저렴하네요,5,20220804084530
720,748,748,무슨답변이붙여넣기수준이네요제대로확인을하고답변한게맞는지제경우오버부킹아닙니다숙소에서는월초에월에운동경기행사로예약끝났으니막아달라고연락드렸답니다그때바로처리했음제가그숙소에예약이될이유가없었겠죠월일에예약했었으니네시간운전해서도착한휴가첫날숙소였습니다시조금넘어도착체크인후에저녁먹을계획이었는데제앞에서사장님직접고객센터와통화하면서너무어이없어하셨고그통화저랑도하고확인후연락드리겠다하고는연락없더군요한시간도훨씬지나제가다시걸어서빨리연락달라요청하고거의두시간다되어연락와서또조금만더기다려달라고처리부서에긴급으로요청드려놓겠다고그래서또기다렸습니다세시간넘어서직원분과통화현재그곳은없으니이십분거리타지역에예약가능숙소리스트보낼테니다시예약하라고쿠폰도드리겠다고그시각밤시넘어서저녁도못먹고연락만기다린결과가헐,1,20220804025400
721,749,749,여행엔여기어땨,5,20220803221951
723,751,751,빠르고좋아요,5,20220803190246
726,754,754,친절하고깨끗하고좋아요,5,20220803182902
727,755,755,아직예약만했지만너무도기대가됩니당,5,20220803174127
728,756,756,예약할때좋아요,5,20220803173803
729,757,757,여러가지정보많이볼수있고할인혜택도많아서좋습니다,5,20220803170103
730,758,758,알아보기쉽게잘정리되어있어좋네요,5,20220803154959
731,759,759,글쓰고사진붙이고맨아래리뷰남기기가안눌러지는데요몇번을다시해도그러네요,1,20220803143734
732,760,760,장난하냐도데체당첨되는게하나도없냐럭키팩그것도번을넘게구매했는데죄다포인트만주고사람놀려먹냐너네가생각해도너무하지않냐프로쿠폰도분전에대기해도안되고이벤트당청되는게하나라도있어야지진짜대단하다,1,20220803141648
733,761,761,할인되는지를모르겠네요,1,20220803133228
734,762,762,실시간으로예약이잘되어스마트하게박잘쉬고갑니다,5,20220803095357
735,763,763,월일출장건으로숙박예약을하려다월일로잘못예약하고분뒤바로인지하고숙박업소에연락했음예약관련은저희가관리안해요여기어때에문의하세요통보받고여기어때에전화하니체크인시간이지나서예약변경도취소도환불도안된다통보취소나환불이아니라변경만내일로해줄수없냐체크인시간이지나서정산이끝난거다분만에정산이된다고물론나의실수도있다분명하게나는결국오늘해당숙박업소를쓰지못하는데어떤방법이라도없냐고하니까자기는권한이없다한다도대체이놈의어플은숙소는소비자예약자를위해뭘하는건지알수가없다조금이라도반성을한다면꼭연락달라어떻게해서든당신들재대로된사과받을겁니다,1,20220803081701
736,764,764,좋아요예약하기편해요,5,20220802214123
737,765,765,취소버튼이없습니다일부만취소버튼예약이틀전까진프로환불가능한다른곳들에비해날짜변경x환불x고객센터연결x,1,20220802191439
739,767,767,정말추천드리지않습니다이용하시려면다른중계어플에서예약하세요한달전에숙소예약하고여행당일에숙소가니예약자명단에없다고하더라고요그래서고객센터전화하니중복으로예약된거같다고합니다근처에서예약가능한숙소가없어서도와드릴수가없다는말만하더라고요여기어때앱에서검색하면한군데나오긴하던데예약가능뻔히떠있는데예약가능한숙소가아니래요그것도그래서가족들전부벙찌고집으로돌아왔다가다음날다시갔습니다예약가능이떠있어도확실하지도않고고객이숙소에연락해서문의해야하고이럴거면어플이왜있나요중간에서수수료받으면서운영정말최악입니다그래놓고다음번에이용하시라고쿠폰만보상으로가능하다고하는데숙소문제때문에다시집갔다가여행간유류비며정신적피해는누가보상해주는겁니까즐겁게떠나는여행이숙소하나때문에망쳤네요아주절대쓰지마세요이어플다시는쓸일도없을거같은데쿠폰보상으로어물쩡넘어가다간고객들다떠날겁니다운영똑바로하세요정말,1,20220802162935
741,769,769,앱사용하면서고객센터문의해보시면알겠지만호스트의입장만대변합니다예일인추가에대한비용을정확히적지않고임의로받는숙박업소에대해금액을공지사항에적어주기를부탁드린다고했더니중간플랫폼이할일이아니고모른다고하더군요업소에서임의로받아도여기어때요에서는터치할수없다고하면서요실망스럽더군요,1,20220802144610
742,770,770,할인쿠폰도자주나오고프로모션이많아서여행갈때는여기어때만이용해요,5,20220802131528
743,771,771,경북경산리베라실내쾌적도ㆍ공간ㆍ가성비최고,5,20220802113129
744,772,772,고객센터연결안되나요콜백남겼으니까연락좀주세요,1,20220802101310
746,774,774,리뷰잘안쓰는데이건해도해도너무해서이용하시는분들알아두시길요예약하고분이내취소가능하고분이후취소할시수수료라환전없어요여행와서숙소이용도못하고기분드럽별하나도아까움상담사도연락준다하고잠수타지를않나최악이네개쌍욕할려다참음,1,20220802081129
747,775,775,결재완료여행의시작감사합니다,5,20220802070521
748,776,776,누가앱만들었냐돈받은만큼노출했지관광지역경복궁근처에모텔이없어서띄우는곳이서울밖군까지이앱덕에가족여행망쳤다검색을수십번다시눈을의심하고돌려도상식적으로생각해도주변에검색하면바로떠야하는데뭐군그러다가북한까지보내겠다덕분에km넘게달려서니들이노출시키는곳갔다정말고맙다다시는안할께아주변지인이랑친구한테도널리알릴테니너희는놓친거다,1,20220801231923
749,777,777,담배냄새지나친소음등으로시설이열악한경우환불을가능하게하거나적어도방을교환할수있게해주세요제휴판매업자는깨끗하고안전한방을제공할의무가있는데지금시스템에따르면입실한후에는시설이열악해도환불이나교환이사실상불가하네요찾아보니여기어때이용과관련해서비슷한불만사항이많구요,1,20220801201901
750,778,778,무계획휴가에요긴하게쓰이고있는중이에요,5,20220801195137
753,781,781,내부규정서비스최악,1,20220801121644
755,783,783,빨리검색되고좋네요,5,20220801090926
756,784,784,편하게예약했어요,5,20220801020207
758,786,786,사용하지마세요기업및업장사장님의개인적인사정으로숙박예약취소되면나몰라라합니다심지어주전에예약한것도마음대로취소하고나몰라라하니이어플사용하지말고다른어플사용추천드립니다,1,20220801011133
759,787,787,쓰기편하고숙소가많이검색되네요대신리뷰관련상담할때메일만쓸수있어서불편하네요리뷰에관련대응이불편한거빼고는좋아요,4,20220731221248
760,788,788,다른어플보다나은것같아요,5,20220731180630
762,790,790,품절됐으면품절제외옵션좀넣어줘요주말에다른날짜확인만수두룩뜨고소중한시간만개낭비함ㅡㅡ,1,20220731162909
763,791,791,예약분지났는데취소못하네요그리고카톡고객센터전화고객센터아무것도답을안줘요ㅋㅋㅋ,1,20220731145347
764,792,792,귣ㄱㅊ근데해외숙박은그냥부킹닷컴같은거쓰세용,4,20220731112921
765,793,793,상담사가아예없나봄급하게상담해야해서전화햇는데아무도받지않음이럴꺼면고객센터왜운영해여,1,20220731102005
