,date,date.1,content,score,at
0,37,37,상세한정보가있고예약과취소가간편해서좋습니다,5,20221231215143
1,38,38,역시저만그런게아니었네요몇년째잘쓰고있었는데이제답답해서못쓰겠어요,1,20221231200605
2,39,39,자꾸로그인이안되는데안정화가리ㅣㄹ된건지,2,20221230231814
3,40,40,앞으로호텔스닷컴이용하지않을것입니다현지언어는지원이안되고영어만지원되며어플리케이션은오류가자주발생하고무엇보다불편합니다오랫동안사용했으나피드백도느리고하여더이상사용하지않을것입니다,1,20221230231640
4,41,41,숙박앱중에가장편리하고좋습니다,5,20221230193600
5,42,42,앱버전이바뀐후로그인을해도내예약을홧인할수없는경우가너무잦다난실버멤버인데심각하게다른앱으로바꾸는것을고려중DonotdownloadthisappUseless,1,20221230185215
7,44,44,에러및로긴불가,1,20221229235005
8,45,45,이거왜사용이더불편해진건가요내여행은로그인새로하라고뜨고로그인버튼도잘안먹고이거다시원래대로원상복구해주세요,1,20221229170123
9,46,46,완전좋아요ㅎㅎㅎ,5,20221229165626
10,47,47,로그인이안됩니다,1,20221229115605
11,48,48,업데이트후로그인도안되고,1,20221229092659
12,49,49,잘쓰고있습니다,5,20221228174022
13,50,50,줜놔느리고로그인수십번해야하고어휴답답해서못쓰겠다,1,20221228123901
14,51,51,호텔스닷컴너무애용하고있는데앱실행시마다로그인오류검색초기화계정설정불가예약확인불가등에러가너무많이납니다ㅠㅠ호환성에문제가있나싶을정도로재설치재부팅다말을듣지않네요개선해주시면너무좋을것같습니다,1,20221228015557
15,52,52,로그인이안돼요ㅠㅠ,1,20221227231504
16,53,53,업데이트이후로매우불편함,1,20221227214916
17,54,54,업데이트를했더니로그인타이핑도안되고엉망으로바뀌었어요,1,20221227211343
18,55,55,로그인이안됩니다앱을지우고새로깔아도로그인실패오류무한반복로그인안된지두달이넘었는데도아직안되네요업데이트가아니라최악의다운그레이드년부터호텔스닷컴이용했는데이젠다른앱으로바꿀때가,1,20221227190135
21,58,58,앱업데이트후쓰기그지같아짐,1,20221226215228
22,59,59,로그인하고내여행보는데왜또로그인하라고묻고진행이안되죠,1,20221226182413
23,60,60,사용하기편해요,5,20221226160520
24,61,61,태블릿으로가로화면으로이용할때화면이진짜작게보입니다수정좀해주세요년째골드등급인데실망이크네요진짜,1,20221226160340
25,62,62,vip등급으로항상숙박은호텔스닷컴이용한사람입니다만업데이트이후로그인안되고비밀번호찾기누르면이상한계정설정페이지로넘어가는데거기는로그인되어있어서비번바꾸기조차도안되고당연히지금비번을모르니바꾸기가불가능앱망하는거순식간일듯뭘업데이트한건지모르겠네답답해서여기에남깁니다그래봐야복사붙여넣기답변달리겠지리워드다초기화하려는건가,1,20221226070451
26,63,63,와이어플화면풀때뜨는거어찌끔거의바이러스수준인데,1,20221225232316
27,64,64,그동안잘사용했는데이번에예약한호텔이일방적으로호텔스닷컴오류로취소되서추운날씨에시간정도고생했다결제취소는오늘됬고고객센터는전화도안되고문자한개보내서취소통보하고오늘부터이용안할계획그동안번정도사용했는데이번에고생하고정떨어짐凸망해라,1,20221225212857
28,65,65,최악입니다가격순정렬도싼순서로만되고화면이잘넘어가지도않아요,1,20221225171113
31,68,68,호텔스닷컴으로예약했는데해당장소에가보니본인들은호텔스닷컴으로예약을받지않는다고합니다환불요청하려는데고객지원센터도응답이없네요환불부탁드립니다,1,20221225110614
32,69,69,검색후지도에서호텔클릭후왜호텔목록이아래로안넣어지나요진짜개불편해요그리고필터에서터치도안되는옵션도있고저번어플과홈피가훨씬좋았는데왜이렇게바꿨는지이해가안됨,2,20221224151316
33,70,70,로그인이되어있는데도내여행메뉴에서는로그인이안되어있다고나와서앱삭제후재설치를번정도하면겨우로그인되는데그마저도조금있으면같은상황이됩니다지금까지써본모든app중에최악입니다이걸모를리가없을텐데왜안고치는것인가요못고치겠으면롤백이라도해주세요애정을갖고재설치를백번했는데이제화가나서쌓인무료숙박다쓰고광탈할예정입니다,1,20221224122221
34,71,71,언제인가로그아웃되서다시로그인할려니단어한글자만치면자판이없어집니다방법답변부탁드립니다,1,20221223222111
35,72,72,WhattheheckisgoingonthisappWhathaveyouupdatedwiththeappCantfindmyrewardandkeepssayingtologinwhileImalreadyloggedin,1,20221223213434
36,73,73,앱이왜이렇게된거죠로그인했는데리워드확인할려면로그인하라그러고예약된거확인할려면로그인하라그러고내정보에는이름이라고떠있고예약은잘되는데취소나내역볼때너무불편하네요오류코드가되어있던데무슨말인지,1,20221223200246
37,74,74,호텔스닷컴앱왜이런가요지우고재설치해도로그인하려시도하면텍스트가입력이안돼요앱못쓰고있어요하아,1,20221223195601
39,76,76,해외여행살때항상이용합니다,5,20221223173658
41,78,78,다운데이트를하고평가를하라면당연히점이죠,1,20221223043547
42,79,79,이앱은더불편해졌다느려지고내가예약한호텔을쉽게보여주지않는다그래서체크인에어려움이있다,2,20221222230412
43,80,80,사용하기편하고리워드혜택이좋습니다수량확보를좀더많이했으면좋겠어요,4,20221222193155
44,81,81,ThisappincreasedbasiccommissionmorethanbeforeThereforeIpaidotherwayaftersearchinghotelusedthisappsThisisbadforyoumorepromotionshouldbecreateandbuildnewpaymentstructures,3,20221221232623
45,82,82,Ui개같네진짜,1,20221221213204
46,83,83,가격은할인때문에하지만앱은사용불편왜돈들여서했는지의문임앱삭제,1,20221221200823
48,85,85,Easytouse,5,20221221105328
49,86,86,무슨로그인도안되노ㅡㅡ머리라고달고있는거로앱만든거맞음,1,20221221032159
50,87,87,계정이로그인했는데자꾸로그인하라고합니다호텔도착후내일정을볼수없어서당황스러웠음,1,20221220212009
51,88,88,다운그레이드한것같습니다다른분들의견공감합니다,1,20221220210002
52,89,89,예약개했는데그중개가내예약에표시안됨전에는이메일로재전송기능이있었는데없어짐,1,20221220150404
53,90,90,매우유용합니다,5,20221220083711
54,91,91,자꾸튕겨져나오고예전보다직관성도많이떨어짐회원로그인자주아웃됨,2,20221219181927
55,92,92,앱로그인이안돼요ㅜㅜ입력하려고하면영문한개쓰고키보드가사라집니다,1,20221218223221
56,93,93,앱이자주먹통ㅜㅜ,1,20221218091630
57,94,94,사용편리합니다,5,20221217234416
60,97,97,로그인키보드작동불가,1,20221217183436
61,98,98,왜로그인이제대로안되죠지웠다깔아도이상해요,1,20221217121214
62,99,99,취소할때환불이확실해서믿음이갑니다계속이용해서박을채울예정입니다,5,20221217095759
63,100,100,밑에내용대로예전에리뷰썼었음그러나현재업데이트이후로과거호텔이용내역안뜸찜해논호텔리스트사라짐앱로그인해도프로필은뜨나로그인하라고함리워드확인페이지아예안뜸예전에비해호텔검색기능떨어짐ㅎㅎㅎ과거다른앱에비해싸다고할수없었지만해외에서이용이편리하고리워드쌓는재미와나의여행내역을한번에알수있어애용해왔는데이번다운데이트로다른앱으로갈아타야할듯다른건다됬으니리워드와과거이력이라도빨리복구바람박박더줌가끔더비쌀때도더쌀때도있지만편해서사용,1,20221217093011
64,101,101,앱바뀌고불편함,1,20221216220918
65,102,102,업데이트하고엉망진창이네요로그인도제대로안되면어쩌자는건지,1,20221216113910
66,103,103,굳굳아주굳굳,5,20221215234404
67,104,104,로그인에러가계속남,1,20221215233302
69,106,106,잘쓰고있습니다,5,20221214160652
70,107,107,어플업데이트후로그인을할수없습니다아이디패스워드입력필드에서한글자만쓰면자판이사라지는현상으로입력이안됩니다,1,20221214131901
71,108,108,업그레이드이후사용이굉장히들어요,1,20221213231534
72,109,109,시시때때도움이많이됩니다,5,20221213201620
73,110,110,리워드내여행에로그인이안된상태로나오는경우가너무많고로그인도되지않음,1,20221213200515
74,111,111,숙박예약확인할려고앱들어오면자동로그인되어있는데로그인하래서진행하면먹통되서확인불가사용자정보확인해보면자동로그인상태임어찌해야함열번중에한번되면재수좋은거같음,1,20221213195351
75,112,112,로그인이안됩니다이메일로그인시한글자만입력되네요어떻게로그인합니까,1,20221213120558
77,114,114,굳너무편리하고좋아요,5,20221212204045
78,115,115,좋아요Good,5,20221212172429
79,116,116,원하는숙박업소를선택할수있는앱,5,20221212103416
80,117,117,년월일기준일째로그인불가어플관리를ㅜㅜ,1,20221212083526
81,118,118,머이렇게제대로확인되는게없는지업데이트는왜한건지,1,20221211231210
82,119,119,예약된내용검색이잘안됨,3,20221211190203
83,120,120,UnabletologinKeyboardkeepshidingautomaticallyonceItypedaletterIhadtocopyandpastemyidandpw,1,20221211180740
86,123,123,Itisveryhardtochangealanguage,1,20221210065716
87,124,124,업데이트하고로그인이안되요,1,20221209183736
88,125,125,페이지에따라로그인이됐다고도하고로그아웃상태라고도하고그바람에예약여부도보였다안보였다합니다리워드페이지도안보일때가많고안정성이너무떨어져요,2,20221209160406
89,126,126,후기보고갔다가엄청실망했습니다더이상호텔숙박후기신뢰하지않게되었네요,3,20221209105600
90,127,127,예약일정안보임로그인하라고뜸로그인버튼눌러도선택안됨거지같은어플임이거전문가가만든어플이긴함,1,20221209105017
91,128,128,언어사용통화를분리할수없어매우불편함,2,20221208172023
92,129,129,자판하나치면키보드가사라지는데이딴것도앱이라고만듭니까,1,20221208155409
93,130,130,예약하고이용하기편해요,5,20221208105436
94,131,131,간편하고빠릅니다,5,20221208092445
95,132,132,어플오류가말도못하게많습니다로그인후에리워드와내예약부분이아예안뜨네요리워드는하얀페이지만뜨고내예약부분은로그인하라는페이지가뜨지만로그인버튼을눌러도아무변화가없습니다,1,20221208024412
96,133,133,앱업데이트되고나서엄청불편해졌습니다그리고아고다에비해서호텔보유수량도매우적어졌습니다,1,20221207222151
97,134,134,IcantloginIuseXiaomiPocoPhoneFPleasefixitfast,1,20221207215833
98,135,135,항상최고로사용중몇년동안좋게사용중리워드도사용,5,20221207174837
100,137,137,오랫만에실행햇더니로그아웃되잇어서로그인하려니타자키가안써지네요로그인못하고있어요,1,20221207130524
101,138,138,업데이트후로그인정보가안보임화면응답도느려졌음삼성패스와충돌하는듯키패드가입력중가려짐,1,20221207060959
102,139,139,로그인아이디한글자만적으면키보드가닫겨버리고리워드화면은제대로뜨지도않고관리가잘안되네요,1,20221206233523
103,140,140,앱에오류가있어요회원가입했는데로그인정보가잘못되었다고나오면서로그인이안됩니다,2,20221206175307
104,141,141,업데이트후효율성이매우떨어짐경쟁사앱을더많이쓰게됨,1,20221206104910
105,142,142,로그인할때키보드가계속사라짐수정요망,1,20221205215349
106,143,143,로그인을하려고해도계속입력이안되네요짜증나서앱제거함,1,20221205192354
107,144,144,Verygood,5,20221204190420
108,145,145,예약하기편해요,5,20221204180229
109,146,146,상담원분이친절하게잘응대해주셨습니다,5,20221204175013
110,147,147,언제나빠른다양한슥소정보를좋은가격에예약할수있어매우좋아요,5,20221204152548
111,148,148,빠르고편합니다,5,20221204152446
112,149,149,최악으로바꼈네요,1,20221204151517
113,150,150,앱업데이트후가격높은순검색이없어져서불편합니다지역호텔검색시엉뚱한곳광고상단노출로번거로웠습니다,3,20221203223434
114,151,151,새로바뀐앱보단예전에앱이더유용하고사용하기도편하고좋았던거같네요새로바뀐앱은정말맘에안들어서다른부킹싸이트를찾아볼까했습니다그동안이용자주했었는데리뷰보니저만그렇게생각한게아니네요예전에앱으로다시돌려지는게더유용할듯누가업뎃한지모르겠지만고객입장에서생각해서만들어졌음합니다지금의앱은고객입장에선최악이네요,1,20221203201512
115,152,152,특가정보로가끔할인도받고호텔예약은항상호텔스닷컴만사용합니다,5,20221203145810
118,155,155,최근잠금화면을해제하면호텔스닷컴이자동으로실행됩니다그기능을추가한건가요그래서앱을삭제했습니다호텔스닷컴앱의문제인지확인해주세요,2,20221203105236
119,156,156,장난하나왜앱이이따구냐,1,20221203093445
120,157,157,업데이트한사람다른예약사이트스파이임이분명합니다,1,20221203084551
121,158,158,너무불편함통화바꾸기도어렵고검색도시긴오래걸리고업데이트를왜한건지모르겠음,1,20221202170404
122,159,159,업데이트후동작하지않아요,1,20221202130745
123,160,160,리워드일박이제서야만들어놨는데왜안되는건가여업글한후앱이이상해짐정보도다날아갔음,1,20221202055339
124,161,161,로그인이안돼요ㅇㅣ용할수없어요,1,20221201220444
126,163,163,느려지고한눈에보기어려워졌어요지도로찾을때뒤로돌아가기하면이전에보던지도의위치가고정이안되요,3,20221201070327
127,164,164,부킹닷컴보다너무느리고검색이비효율적임지도도너무왔다갔다하고가격은좋음그래서다른앱에서검색해보고여기도검색해봐야함,1,20221130195019
128,165,165,업데이트이후로그인이안됩니다,1,20221130151746
129,166,166,로그인하려해도키보드자체가어플내에서안됩니다,1,20221130061830
130,167,167,죄다안뜸뭐지,1,20221130004909
131,168,168,자개발자분들사용해보셨어요검색창에명방개추가명방개해서검색하니마음에드는방이나옴근데명기준방으로개를예약하게함굳이명자는방은큰방이필요없음가격도비싸고그래서밑에내리면인실있으나방이없다고나옴결국인실한개잡고다시들어가인실방한개잡음가격인실약원인실원만원아낌직접들어가서잡아보시라고탁상개발하지말고다른어플찾고있음있는고객잃기싫음업데이트돌려놓던지직접잡고체험해보셈,1,20221127192711
132,169,169,업데이트이후로그인하려면키보드문제가라는문제를계속제기하고있는거같은데개선이안되네요ㅎㅎ한국회사였으면시간정도만이래도회사뒤집혔을텐데,1,20221126201956
133,170,170,로그인하려는데이멜이랑비번이한글자씩밖에안쳐지네요,1,20221126163425
134,171,171,업뎃되고나서완전기능들다안돼요예전버전으로바꿔요제발거지같아,1,20221126010151
135,172,172,업데이트후서버오류로취소안됌억울한경우생길수있으니차라리국내앱이용하시길정말이런경우가다있다니리워드니취소니다엉망이용하시려면매번캡처해놔야억울하지않으실거예요보아하니취소관련해서도여기저기글이많은거같은데저는취소하고도제대로적용이안됬네요증빙도어렵고왜좋은앱다냅두고호텔스닷컴을고집했는지제자신이원망스럽습니다국내에좋은서비스의좋은앱도많은데그냥네이버이용해서하든지할걸후회한가득입니다ㅠㅠ별하나도안주고싶은데점이없네요,1,20221125160604
136,173,173,개선이필요합니다프로필탭에서는로그인이되어있는데내여행탭은자꾸로그인하라고나오고리워드탭은아예뜨질않아요,1,20221125144428
137,174,174,IcantsigninwiththisappkeyboarddisappearseverytimeItrytoputIDandPasswordcanyoufixitIwanttousetheapp,1,20221124222625
138,175,175,ㅋㅋㅋ님들이거이제그만써야겠어요goldvip너무오래유지했나봐요앱성능거지같고가격도오래신경안쓰네요아고다ㄱㄱ,1,20221124173607
139,176,176,로그인은되어있으나내리워드화면이백지상태이고내여행화면은로그인하라는매세지만뜨고로그인되지않음,1,20221123204016
141,178,178,로그인이안돼서스탬프적립도번거롭고내예약도안보여요정보에서는로그인이돠어있는데예약은왜안보이죠,1,20221123135013
142,179,179,로그인도안되는데뭘평가해,1,20221123071142
144,181,181,업데이트이후로그인을할수가없어요아이디한자만찍고나면키패드가사라져요PC로예약했는데예약내역을조회할수없어요언제수리되려나요참고로갤럭시울트라입니다,1,20221123001211
145,182,182,호텔스닷컴VIP골드회원입니다업데이트로인해기존의앱보다과연개선됐다고생각하시나요프로그램을만들고수정하는팀들은무슨생각으로이렇게만든건지궁금합니다다른호텔예약회사의앱으로고객들모두가이동할것같네요예전처럼편하고현지통화로결제도불편하게되있고빠른개선이있기를너무너무불편합니다,1,20221122102226
146,183,183,아니왜로그인이안되냐고,1,20221122100442
147,184,184,로그인하려고키패드를열어도한글자치면키패드가닫니다,1,20221122094216
148,185,185,진짜왜이렇게업뎃했는지도모르겠음황당하네예약도안되검색도안되계속불편해지고속도는느려결제도안되,1,20221122010231
149,186,186,앱구성이사용자에게불편하다,4,20221121204427
150,187,187,이사이트는호텔관리를하지않는것같다나는번이나폐쇄된호텔을예약했고매번다른호텔을찾아야하는고생을해야했다,1,20221121173952
151,188,188,진짜최악인게업데이트이후직관성이나접근성이떨어진건뭐사람은다소불편해도익숙한걸더편하게느끼니까그렇다치는데업데이트이후접속이잘안됨어찌저찌예약할땐얼추됐는데숙박며칠앞두고예약조회하려니로그인되어있는데도자꾸로그인하라는창만주구장창뜨고리워드조회화면은그냥백지만뜸Ai봇채팅은뭐늘그렇듯이기대도안했음아니조회는되야뭘할거아닌가요,1,20221121145610
152,189,189,몇년째잘사용하고있는데이번업데이트된앱이예전보다못한것같습니다지명도불확실하고추천숙소도그렇고예전만못해요오히려다시개선하셔야겠어요,1,20221121125826
153,190,190,예약내역보기가뭐이리들고로딩을왜이리길어다신안쓴다,1,20221119232309
154,191,191,한글자쓰고나면안되는로그인하지말라는소리인거지로그인도안되는어플은할많하않,1,20221119161603
155,192,192,개편하고왜자꾸로그인이풀려있는지모르겠어요여러번시도하다예약창가면또풀려있고너무불편합니다,2,20221118222703
156,193,193,업데이트이후안드로이드노트에서로그인화면키패드가뜨지않아일주일째로그인못하고있습니다바로고치실줄알았는데그대로네요년째호텔닷컴쓰고있는데출장때급하게모바일로예약불가해져서니다른서비스로갈아탈까고려중일정도입니다빨리고쳐주세요,1,20221118100108
157,194,194,앱이움직이지않고먹통입니다리워드있어서숙박한번무료라고코로나라월까지연장되었다고봤었는데지금리워드확인도안되고결제할때리워드할인받는거뜨지도않고빨리조치를취해주십시오,1,20221117221313
159,196,196,와로그인하려는데한글자치면자판이없어짐ㅋㅋㅋㅋ왜병시스닷커가된거죠,1,20221117171212
160,197,197,로그인시글자이상입력을못해서로그인을할수가없습니다빨리오류수정해주세요,1,20221117140744
161,198,198,왜어플에서는로그인이안되나요,1,20221117120406
162,199,199,너무느려요리워드페이지는계속오류,1,20221117085938
163,200,200,Sincetheupdatetheappresponsetimeissoslowandthewholeappisveryunstable,1,20221117084337
164,201,201,키보드가번만먹혀로그인불가,1,20221116172420
165,202,202,업데이트이후로예약건확인하기너무듭니다몇번을새로고침하고다시앱을실행시키는지모르겠습니다정말화가나서개선요청드리려고적어봅니다,2,20221116125042
166,203,203,로그인도할수가없어요비밀번호입력을할수가없네요너무합니다,1,20221116101827
167,204,204,업데이트이후로그인조차할수없네요아이디입력하려하면키보드창이닫니다별한개도아까움,1,20221116094456
168,205,205,로그인도되어있는데ㅡ왜내여행항목은또로그인을하라고되어있는건가요예약내역확인도안돼고업데이트가어떻게되면이렇게앱이이상해지나요그동안에잘쓰던것도더불편해졋어요,1,20221116082830
169,206,206,사용하다혈압올라서못써먹겠습니다로그인하늘의별따기,1,20221116020412
170,207,207,업데이트하고예약된내역이안보이고로그인도제대로안되네요도대체뭘하신건가요,1,20221115085938
171,208,208,Icanttypeandcantlogin,1,20221115001514
172,209,209,이전버전은충분히쓰기편했는데왜굳이불편하게바꿔놨는지이해가안됌업그레이드가아니라다운그레이드,1,20221115000016
173,210,210,업데이트이후로그인도안됨,1,20221114194857
174,211,211,업데이트후더구려진듯요,1,20221114160700
175,212,212,예약했는데예약내역에잘안뜸로그인하기도어려움,2,20221114040203
176,213,213,업데이트이후키보드입력이안됩니다로그인을할수없어요아니왜업데이트를한거죠별한개도아까워요,1,20221113191309
177,214,214,업데이트되고부터아무것도안열림ㅋㅋㅋ회사망했나요,1,20221113064845
178,215,215,너무좋아요적립도되고최저가입니다,5,20221112233122
179,216,216,업데이트하기전이더조아요,1,20221112154457
180,217,217,이거로그인도안되요스펠링하나누르면키보드사라지고어쩌라는건지,1,20221112151211
181,218,218,업데이트이후로그인할때글자한자만입력하면자판이사라지고보이지않네요어떻게로그인하라는건지,1,20221112133429
182,219,219,업뎃되면자동로그아웃됨앱불안정메일주소입력하는데키보드판사라짐,1,20221112103958
183,220,220,처음사용하는데아주좋습니다,5,20221112100807
184,221,221,로그인이안되고로그아웃상태유지예약진행시로그아웃상태진행리워드못받음지난년간충성해왔는데이번업데이트는매우실망스러움부킹닷컴아고다다운후이동예정,1,20221111165606
185,222,222,업데이트후이메일아이디로로그인불가합니다모바일에서이메일주소입력하기위해첫번째글자를입력하면글자입력창이사라져요,1,20221111165507
186,223,223,업데이트왜함다운그레이드가됬네,1,20221111094547
187,224,224,양아치들상담원연결졸나안되고앱도거지같음내가다시쓰면사람이아님,1,20221111004633
188,225,225,오랜만에이용하는데앱이완전거지가됐네요아니업데이트는왜하시는건지예전에는뭐특별히이슈는없었는데걍완전쓰레기앱이되었네요어쩌시려고이러세요,1,20221110235408
189,226,226,최악예약취소시도중인데계속제자리,1,20221110185229
191,228,228,업데이트후에이상해졌어요짜증나네요ㅋㅋㅋㅋㅋ다른어플쓸듯,1,20221110143752
192,229,229,앱오류로접속안되요,1,20221110121152
193,230,230,로그인하려고키입력하면키보드가사라집니다,1,20221110101020
194,231,231,Simplythebestapp,5,20221109221605
196,233,233,정비하고이상해짐,1,20221109184347
197,234,234,점처음줘봅니다로그인자체도잘안됩니다,1,20221109173020
198,235,235,아니업데이트한뒤에로그인아이디한글자쓰면키보드가사라지는데갑자기왜이러죠휴가계획짜야해서마일리지쓰려고하는데너무당황스럽네요빨리조치해주세요,1,20221109163407
199,236,236,출장이잦아호텔스닷컴에서박이상이용했습니다최근업댓이후오류도많고타사이트대비장점이던호텔상세내용확인부분이많이어려워졌네요많이아쉽습니다,1,20221109144000
200,237,237,코로나기간동안무슨일이있었나요앱이왜이렇게엉망진창이된것입니까,1,20221109084957
201,238,238,호텔예약인터넷연결이안되고있음,2,20221109084328
202,239,239,예약한내용이잘안뜹니다조회가안되는일이빈번함,1,20221108211745
203,240,240,최악중의최악입니다년정도썼는데이제다른곳으로옮길렵니다시정도도착했는데숙박시설이없음무슨일인가해서건물관리인찾아서수소문했더니반년전에호텔문을닫았다네요연결되는전화번호는수신정지번호호텔스닷컴고객센터는업무시간끝났다고연락도안됩니다비상직원도없는거에요결국다른거급하게잡아서택시타고갔습니다환불신청도엄청복잡하고개판입니다개판,1,20221108151106
204,241,241,로그인불가로그인용아이디입력이불가능함키보드입력기가한글자입력후사라짐,1,20221108081045
205,242,242,바뀌고나서드럽게불편함,1,20221107213154
206,243,243,회원가입메일도안오고가입도안되고페북로그인했는데계정은없다고하고쓰레기어플관리,1,20221107140518
207,244,244,호텔스닷컴으로세계일주하고왔어요년도에,5,20221107005122
209,246,246,AfterUpdatingIcannotloginbecauseIcantputmyIDandPWSuddenlydisapperkeyboardEvenIdeleteandreinstalledSonowIdontwannausethisappevenIandGoldlevelandstillremainlotsofaccomodationrecord,1,20221106215252
210,247,247,로그인시아예키보드가활성화되지도않음이건업데이트가아니라다운데이트임호텔스닷컴내부에뭔일있음이건뭐해도너무한데,1,20221106202553
211,248,248,IcannotloginonSamsungZfolderphoneKeyboardgonewhenItypemyid,1,20221106172148
212,249,249,업데이트이후에많은부분이더불편해지고기능이제대로작동하지않습니다통화와언어를다르게설정하는부분을다시추가해주세요,1,20221106170246
214,251,251,와씨이런구린앱은첨봄로그인도안되고자판도안써지는데계속신호등만찾으래,1,20221106130305
215,252,252,업데이트후로그인도안되는개노답어플수정로그인뿐아니라사용자ui도개판인쓰레기어플그냥자주이용하는호텔체인주로이용하면서리워드쌓는게좋습니다상급호텔에서는익스피디아사용자환영하지도않고혜택도적습니다,1,20221106085026
216,253,253,저도업데이트이후개인정보관련해서제대로표시도안되고지불정보도안뜨네요정보관리가제대로되고있나의문스럽네요,1,20221106074750
217,254,254,사용하기좋아요,5,20221106005421
218,255,255,업데이트이후왜비밀번호입력이불가능한건가요로그인을할수가없네요들어가야예약을하든지말든지원,1,20221105180748
220,257,257,지역검색랜드마크검색등쉽게이용가능해요,5,20221104131520
221,258,258,MyrewardsinfoandfreecouponisdeletedwhatshappeningItlooksmorelikeadowngradethanupdate,1,20221104095610
222,259,259,더랙걸리고더불편하고더초기화되었다,1,20221103231110
223,260,260,개발자들ㅋㅋㅋ이따위로앱만들고도월급받음ㅋㅋㅋㅋㅋㅋ,1,20221103195923
225,262,262,무슨홈피가이렇게지저분하고정리가안대있죠전혀믿음이안갑니다홈피정리나하심이,1,20221102213946
226,263,263,오류가너무많음실행시키면Toomanyrequest뜨면서백색화면만나옴,3,20221102210722
227,264,264,업데이트하고쓰레기됬넼ㅋㅋㅋㅋㅋㅋ,1,20221102140129
228,265,265,좋아요번창하세요,5,20221102132707
229,266,266,이상해졌어요,1,20221102091659
230,267,267,해외호텔예약할때는가장좋은어플임,5,20221102051447
231,268,268,로그인시이메일입력란이이상합니다이메일주소처음한글자썼는데키패드가사라지고더이상메뉴얼로나머지이메일주소를입력할수없습니다이메일입력란누르고비번란누르고다시입력란다시비번란눌러야써지는듯하네요박리워드쓸거있는데로그인오류확인부탁드려요,1,20221102004157
232,269,269,예약하기쉽습니다직관적이고사용하기편해요,5,20221101211700
234,271,271,업데이트후에로그인이끊기고느려요,1,20221101183728
235,272,272,업데이트후로그인불가함키패드가입력되면바로키패드가사라짐,2,20221101160056
236,273,273,항상잘쓰고있어요앱성능상당히우수하다고봅니다,5,20221101151505
237,274,274,로그인이계속안되네요,1,20221101133314
239,276,276,업데이트이후사용하기가너무불편해졌습니다이전버전사용할때불편한점이거의없었는데왜이렇게많이바뀐건지이번예약건만사용후다른곳을이용해야할것같습니다,1,20221031202721
241,278,278,업데이트되고너무불편해요,1,20221030224059
242,279,279,앱업데이트후에통화변경이안되는데이건뭐앱을쓰느니웹홈페이지사용하는게더좋네요앱을왜만든건지의문이네요똑바로좀만드세요,1,20221030191129
244,281,281,GobacktooldUIThisisstupidAfterupdateIcantevenpayforhotelsFirewhoeverwantedthischange,1,20221029212722
245,282,282,업데이트되고나서너무불편해요,1,20221029204130
246,283,283,찜한호텔이안나와서첨부터다시알아보느라시간낭비했습니다,2,20221029200059
247,284,284,IcannotfindmyreservationItmeansIcannotusethisappIneedcompensationforinconvenience,1,20221029141210
248,285,285,예전화면이나아요지금은예약부터하라는거같고리워드도없어졌고이제서박하면박무료가아까우셨던건아니겠죠화나지만고객들불평에귀기울여주세요,1,20221029121447
249,286,286,다른곳보다할인이잘되는것같네요,5,20221029095142
250,287,287,진심후지게변경했네요이건뭐영어한글로그인정보따로구분해놔서한글로하면신용카드원화결제차단해제도무조건해야되고일정공유도안되고보기도어렵고등신같아서점줬던리뷰수정등록합니다딴데로갈아타겠습니다,1,20221029085542
251,288,288,망할때가되었나몇년잘썼는데이제는로그인도안되네다른리뷰보니업데이트이후에문제가발생한거같은데최악,1,20221029031130
252,289,289,업데이트이후로그인을할수가없네요아이디비번넣는곳에글이안써져요빠른수정부탁드립니다,1,20221028162021
253,290,290,할인받아서좋아요,5,20221028090405
254,291,291,최악엉망으로앱을망쳐놓음옵션이나언어전환이너무어려움가격이제대로보이지않음언어변경이불가능함화폐전환이복잡함가격표시가자류보이지않음사용자편의를완전무시함,1,20221027225451
255,292,292,로그인이안되는데이거뭐,1,20221027213834
257,294,294,깨끗하고조용했습니다실내화는있었으면좋겟습니다,5,20221027143644
258,295,295,업데이트되고나서부터그지같네요뭔오류가이리많은지리워드는보이지도않습니다옛날버젼이훨씬낫습니다,1,20221027135614
259,296,296,메일로계정확인링크가오지않아회원가입이되지않습니다,1,20221027105316
260,297,297,업데이트후로그인도안되고자동탈퇴입니까그동안내리워드는돌려주시오먹튀입니까,1,20221027093718
261,298,298,편리해서좋으네요,5,20221027074319
262,299,299,keepshutdownafterupdate,1,20221027063334
263,300,300,좀느린거같습니다,4,20221026213249
264,301,301,뭘위한업데이트인지로그인했는데예약정보는불러와지지도않음,1,20221026175806
265,302,302,업데이트하고사용하기싫다,1,20221026172916
266,303,303,최악의업데이트내과거여행기록을송두리째없애버림연간박은이어플통해서했는데이젠끝인듯,1,20221026152912
267,304,304,아니업데이트하는건좋은대로그아웃되고로그인할려면자판이사라지는데개선좀해주세요ㅡㅡ,1,20221026150435
268,305,305,로그인이되지않고나의예약을볼수도없다이건최악의앱이다,1,20221026092227
269,306,306,업데이트이후홈페이지및모바일앱인터페이스는모두최악입니다앱에서는예약된호텔을찾기어렵고홈페이지앱모두에서언어와통화종류를각각다르게설정할수없습니다직관적이지않은것은그냥참고쓸께요이전버전으로되돌려주시거나빠른개선바랍니다,1,20221026041528
270,307,307,Reward가사라졌어요,1,20221025234156
271,308,308,업데리트후불편해졌음,2,20221025231807
