,date,date.1,content,score,at
402,433,433,환불못한다는사람특모름,5,20200725001226
403,434,434,결제를했는데확인이어려움,1,20200724192430
404,435,435,월일현재시간기준월일일김해김포간항공권이티웨이밖에검색안됨에어부산등자체앱을통해확인한결과누락된항공권이다수인걸로추정됨,1,20200713162925
406,437,437,이딴걸앱이라고만들었냐,1,20200704122040
409,440,440,예전에는빠르고좋았는데이젠관리안하는느낌,1,20200629201852
410,441,441,여행사제대로알아보고티켓팔아라거지같은여행사돈만받아가지고이미지만떨어지고있다환불을제대로해주는여행사를섭외해라그렇지않으면다시는스카이스캐너이용할생각이없다여행사에서환불해준다고하고몇개월째답이없다그냥돈만처먹는사기꾼여행사집합소다,1,20200618185106
411,442,442,ㅂㅂㅂㅂㄱ부산대ㅣㄱ,4,20200617164603
412,443,443,TherearemanyerrorsImadeareservationandgotanerror,1,20200613191248
413,444,444,코로나여파도있겠지만한번결제했다가티켓일정바꾸려고일정변경요청을수없이메일보내며했는데변경해줄테니추가요금더달래서보내줬더니결국기존출국일자지나연락와서는기존티켓환불못해주니을더주면월티켓으로교환해준다네요티케사서환불못받고을더내야한다니이건뭐없는티켓으로낚시장사하는것도아니고,1,20200531115042
414,445,445,전보다사용하기어려워졌네요그래서삭제했슴,1,20200525143311
415,446,446,들어가면맨날틀린가격다른좋은앱아시는분,1,20200524185342
416,447,447,스카이스캐너에서티켓예약했는데덕분에여기서예약하지말아야겠다고맘먹음Skytours악덕여행사계속환불않해주고돈쳐먹을라고본인회사꽁짜바우처줄라고하네메일통이나보냈다빨리환불해주세요,1,20200516004534
418,449,449,환불빨리해주세요입국되지도않는나라올려서팔아먹고환불신청하니까환불금액만원나와있고빠른환불신청또결제해서했으니빨리환불처리정상적으로해주세요,1,20200510012016
420,451,451,별한개도아까운어플이거사용하면kiwi에서항공권발매해주는데Kiwi사이트절대이용하지마세요거기서항공권구매했는데입국되지도않는나라팔아먹고항공권취소할려면만원짜리항공권을만원만환불해주는거지같은어플전화하면외국사람이전화받어같은말만하는그지같은항공사입니다,1,20200506162944
421,452,452,간편하고한눈에들어와요,5,20200503205127
422,453,453,Easytofind,4,20200501231600
423,454,454,업데이트가늦은건가요그렇다고하기에도없는좌석이하루종일떠있는건문제인것같아요좌석이매진에가까울때가격은둘때치고없는좌석이있다고나와요연결해서들어가면가격도조금씩차이가나구요급하게예매필요할땐사람허탈하게만드는어플이예요예전엔잘썼는데요즘은참답답합니다,1,20200424163344
426,457,457,정확하고신용있는지상최고의여행가이드앱스카이스캐너,5,20200418185755
427,458,458,정말감사합님담욤사랑합님담욤,5,20200413181930
428,459,459,최근업데이트후실시간항공권가격이낚시성가격으로나오고결제는실제로되지않는경우가많아져실망했음최저가업체클릭시업체가제공된항공권가격은사라지고다시검색하라며클릭유도함거지같이업데이트되어서정말실망함그동안몇번잘사용한건고맙게생각합니다쿠키와개인정보활용으로갑자기외국업체에서전화와서비행기표직접예약해주겠다는사람도있었습니다조심하세요,2,20200402053833
429,460,460,최저가떠서들어가면자리가없거나가격이다른항공권이심하게많음,1,20200401092715
431,462,462,두마리토끼가한번에후기는믿지마세요다들틀리니까전하루지내보고추가하는걸로이용합니다,5,20200318112549
432,463,463,항공사결항이되었는데환불받거나변경하고싶습니다예를들어제주항공에서다이렉트로구매했다면그쪽에물어볼테지만스카이스캐너를통해서allience로구매를했는데어떻게환불이나변경하는지알려주세요제발좀,1,20200317152515
433,464,464,환불어떻게가능하죠결제하기전오류가나서진에어와제주항공둘다결제가되었는데항공사에서는결제한곳에문의를남기라해서,5,20200310161205
434,465,465,여행계획짤때마다유용합니다,5,20200305012744
435,466,466,검색기능없어아쉽,4,20200301000239
436,467,467,티웨이항공에예약했는데돈은나갔는데예약번호도안보내주고문의메일을해도답장을안줍니다비행기타는날짜까지조금밖에안남았는데이거어떻합니까,1,20200228181852
437,468,468,검색이정말잘됨최고,5,20200228134123
438,469,469,항공권결제햇는데결제한내역이안떠요메일도안오고돈은나갔는데해결해주세요,1,20200228023826
439,470,470,가격검색안됨일부터,1,20200227092433
440,471,471,스카이스캐너에서올라온곳에서호주에서한국가는대한항공티켓장을을예매했는데사기당했네요만원인데어떻게이런곳들을올릴생각을한건지궁금하네요ㅡㅡ보상도안해줄거면서,1,20200225173239
441,472,472,갈수록복잡해서사용하기듬전엔편해서몇번사용을했지만갈수록짜증나내요,1,20200221180717
443,474,474,새벽에도착하는비행기를제외하는필터가추가되어야합니다너무불편해요,2,20200218130645
444,475,475,와진짜최고의여행앱ㅜㅜ왜이런앱을이제알았을지정말좋아요비행기최저가로바로사이트로이동시켜주네요감사합니다여행잘다녀올게요,5,20200214122115
445,476,476,국가지역설정에한국이없어요,2,20200213171738
446,477,477,항공권예약이안되영ㅠㅡㅠ,5,20200211152456
449,480,480,귀차니즘에겐좋은앱,5,20200210113149
451,482,482,최저가항공티켓이최종결제하려하면바뀌네요사이트이동해서여권정보입력하는동안팔렸다는메세지가뜨면서요근데다시검색하면동일최저가로또나오고사이트이동해서결제하러들어가면다시가격올라가서팔렸다고이게뭔가요문제해결해주세요,1,20200209010746
452,483,483,최저가뜨는건전부예약정보다넣고나면좌석없다고낙시만하네,1,20200207093545
453,484,484,이앱에서제공하는링크로신용카드사기결제됨인만원짜리S항공권사려다가만원피싱됨여기담당자해명은내카드가해외결제이력이있어서그런가아니냐며자기들은이상이없다함한번도해외결제한이력이없는카드를소유한사람만사용하길권함S에어라인도비추,1,20200207000213
457,488,488,좋아요아주잘사용하고있어요비슷한사이트에비해정보가업데이트잘되는거같아요,4,20200202223213
459,490,490,본가격이랑결제가격이다르네요,1,20200202123808
460,491,491,편리하고최저가선택을할수있습니다,5,20200202095533
462,493,493,항공권검색하면날짜별로금액이한눈에들어와서좋아요,5,20200201060322
464,495,495,잘쓰고있습니다에브리웨어검색할때직항만표기되는필터가있었으면좋겠어요,5,20200127001356
466,497,497,항공권과호텔예약을모두이앱을통해완료,5,20200120135828
467,498,498,여행시항상이용해요,5,20200119224535
468,499,499,작년까지잘썼는데이번에검색하니로딩만반복이네요결과가나오질않아요넘불편하네요,1,20200119152657
473,504,504,이건뭔가요개인정보설정창이뜨면열기로딩이안되는데한두번도아니고,1,20200115144933
474,505,505,사용하기불편예약버튼을못찾음,1,20200114142506
475,506,506,허위광고성항공권에속지맙시다결제창에서결제오류라고넘어가지않거나판매완료되어서안된다고하면서저가항공권알림은계속뜹니다ㅋ,1,20200114011434
476,507,507,여행사를가려가면서받았으면좋겠습니다이곳에서여러번해외여행을계획했었는데이번에스페인여행사에서사기를당했습니다인터넷으로그여행사를검색해보니사기당한사람이한둘이아니더군요많은여행사들이있어관리가쉽진않겠지만이앱을잘이용해오다가이런일이발생하니정이떨어지네요,2,20200112012759
477,508,508,ItdoesntshowmethelowestrateactuallyItdoesshowmeavarietyofchoicesIcanchoosebutwhenIgetintothepaymentphaseitshowsmehigherratesandtellsmethattherehavebeensomechangesonpricesIcouldnttolerateitsoIdecidedtodeletetheappfrommydeviceThx,2,20200111155228
478,509,509,장난하는것도아니고분명히항공권만원에검색돼고새로고침해도똑같은데연결된사이트들어가보면순식간에만원으로인상되었다고하네요다시스카이스캐너에서새로고침해보면만에검색됨ㅋㅋㅋㅋ꼼수도적당히쓰세요,1,20200109104127
480,511,511,잘쓰다가언제부턴가갑자기검색하면무한로딩이걸림삭제후설치해도똑같음이제못쓰겠네,4,20200106035035
481,512,512,다운로드가왜이렇게안되는거죠ㅡㅡ,1,20200105113933
