,date,date.1,content,score,at
335,361,361,처음써보는데쉽고편하네요,5,20200109230456
336,362,362,저렴한비행기를찾으려고몇번검색한후보니동일한비행기가격을엄청올려놓더군요물론여행앱이다들그렇다고하지만그것때문에앱을이용하지않게되네요,2,20200108211302
337,363,363,깔끔하고좋아요,5,20200108173719
338,364,364,항공권구매호텔사용,4,20200108061404
339,365,365,해외갈땐무조건이어플,5,20200107231018
340,366,366,아주나이스하죠,5,20200107180611
342,368,368,매번사용하고있어요감사합니당,5,20200107143936
343,369,369,UX가안좋음,1,20200107143224
344,370,370,다양한호텔검색다양한이벤트좋다,4,20200107021442
345,371,371,싸게나온거많음,5,20200106224209
346,372,372,예약하기편합니다,5,20200106221152
347,373,373,편하고좋아요다만다른곳보다특가상품이빨리마감되는듯한느낌이드네요,5,20200106210716
348,374,374,로그인짜증나게한다그냥쓰지마세요,1,20200106134059
349,375,375,결재에러문구가떴는데왜결재완료가되었으며일정확인도안되는경우가어딨나요더욱이취소도안되고전화도안받으면어떻게하죠지금만원넘게결재되서묶여있습니다,1,20200106104450
352,378,378,좋은정보감사합니다,5,20200105203814
353,379,379,전반적으로좋아요,5,20200105184336
354,380,380,예약한숙소가호텔도아닌데호텔처럼눈속임을한것같네요방찾고열쇠찾느라한참을헤메었네요이거는사기인것같아요주차비에방도가치보다훨씬비싸고돈돈돈돈만달라고하네요익스피디아에서여러번예약했지만이런경우는처음이네요골목골목찾아서얼마나헤메였는지너무너무화가나네요에어비엔비도아니고에어비엔이면밥이라도헤먹을수있을텐데조리도구는없고방은골목골목헤메게해놓고서비스가점이라니이런사기는처음입니다서비스및직원이점이라는데익스피디아실망스럽네요,1,20200104032659
355,381,381,Excellent,5,20200103191949
356,382,382,예약이편합니다,5,20200103150455
357,383,383,별한개도아까움고객센터전화안받을거면왜있는지모르겠고노답임,1,20200103134655
359,385,385,아주쉽게간단하게예약할수있어서좋았습니다,5,20200103122048
360,386,386,진짜다좋은데요수수료공지는다읽을수없는이용약관말고결제시옆에뜨게해주셔야죠결제예상금액이랑카드긁히는거랑달라서놀랬잖아요,4,20200103051629
366,392,392,잘정리되어있음,5,20200102012411
368,394,394,몇년째사용중아주좋아요,5,20200101200123
369,395,395,이용하기편리하고가격도추가가없어좋네요,5,20200101161612
370,396,396,검색과정보가빠르고좋다,5,20200101031626
