date,date,content,score,at
73,73,good,5,20221231232711
74,74,사용 후기를 통해 쉽게 예매 할 수 있어 좋아요,5,20221231223041
75,75,good,3,20221231215947
76,76,좋아요,5,20221231162546
77,77,세금포함 최종가격 올려 주는 기능은 없나요? 혼동 되네요,4,20221231142125
78,78,저렴한가격 최고의어플,5,20221231141747
79,79,저렴한 가격에 좋은 곳을 소개받을수 있어 좋아요.,5,20221231093122
80,80,내용들이 선택하기 좋게 잘 되어있어요,5,20221231030646
81,81,최고,5,20221230230031
82,82,GOAT,5,20221230210804
83,83,어플 최악,1,20221230202932
84,84,최악의 어플이네요. 카드결재는 되었는데 어플은 완료창으로 넘어가지도 않고 기술적인 문제가 있다는 메시지만 뜨네요. 이런경우 카드결재가 안되는게 정상아닌가요. 여행가기도 전에 정말 짜증나게하는 어플 이런어플 더 피해보지않게 조치하세요. 우리만 그런게 아닌것같은데 별은 안주고싶은데 진행 이 않되는 관계로 1개 투척,1,20221230193718
85,85,호텔가격리뷰장난치지마세요,1,20221230181719
86,86,뭐냐 이거... 요금 짱나네 4만 얼마 뜨길래 결제 했더니 7만 얼마에서 캐쉬백 ...해서 6만원..,2,20221230174033
87,87,"진짜 최악이네요. 예약 시 환불불가인 경우 안내창이라도 뜨게 하세요 장바구니에서 여러개 담고 결제하는 경우 그냥 바로 결제 되어버리니 환불 불가인지 확인할 수 없습니다. 게다가 결제 후 1초만에 취소하려고 해도 취소가 안됩니다..;; 국내 예약사는 일정 기간은 취소가 되도록 해놨는데 아고다는 정말 악질적입니다. 밀어서 결제하기도 환불불가인 경우 순간 터치 한번에 수십만원,수백만원이 날아갈 수 있으니 조심하세요",1,20221230165434
88,88,상세한 숙박시설 정보와 안전한 예약으로 어플 이용에 만족합니다,5,20221230142807
89,89,잘이용하겠습니다. 감사합니다,5,20221230131321
90,90,편리하고 저렴합니다. 추천할게요.,5,20221230122820
91,91,굿잡,3,20221230105642
92,92,good,5,20221230015047
93,93,가장 저렴합니다,5,20221229201336
94,94,항상 이용하는 아고다 제일 져렴한곳이에요,5,20221229195700
95,95,비회원으로 예약했는데 결제는 됐는데 이메일로 예약번호도 안오고 전화연결은 또 안되는데 뭐 돈만 날리라고 만든건지 알수가 없네요,1,20221229181905
96,96,호텔 예약앱중에 제일싼거같아요,5,20221229142917
97,97,편하고 다른 어플보다 가격이싸요,5,20221229134645
98,98,저렴해서 좋아요,5,20221229122622
99,99,가격이 좋습니다,5,20221228223213
100,100,가장 빠르고 정확합니다,5,20221228182656
101,101,어플이중결제사기. 호텔11월예약한게12월에또이중결제당해서 바로당일 문의했으나 결제취소는여행온 이순간도안되고있음 그냥 지들 설계로 사기치는대 곧있으면 고발해서 압류시키든가 대통령민원넣어야지 경찰서부터 들려서 고발들어갑니다 민사소송은 별도구요 나는 시간도 많고 돈도있다 각오해라,1,20221228120731
102,102,좋아요,5,20221228105529
103,103,"장소,가격 모두 만족한 선랙이에요",5,20221227170543
104,104,편하고 선택지가 많아요,5,20221227132331
105,105,좋아요,5,20221227114232
106,106,아고다는 문제발생시 해결이 안됩니다. 서비스도 형편없고. 고객센터는 아예 전화자체가 안되고. 전 이번을 끝으로 아고다는 삭제할 예정입니다.,1,20221227071150
107,107,가격업데이트가 빠르고 정확하군요.,5,20221227000847
108,108,아고다 사용 비추합니다. 앱에 제시된대로 인원수 4명.조식포함으로 룸 결제했는데. 체크인시 호텔에는 2명으로 예약되어 있더군요. 2명추가 요금때문에 체크인때 호텔측에 문의하니 아고다에 확인하라고..근데 아고다에 고객센터는 없는겁니까? 계속 챗봇과 시름하다가 속에 천불이 납니다!!!! 도대체 어디로 연락해야되는건가요?! 다행히 호텔측 정책이 17세 미만은 무료라 숙박비 추가는 환불받았으나 조식은 추가로 비용지불했네요..ㅡㅡ,1,20221226222354
109,109,결제가 편하고 다른 사이트 보다 저렴해욥,5,20221226183318
110,110,예약 확인하려 하니 계정이 잘 못되었는 지 아무리 해도 확인할 수가 없습니다. 고객센터는 전화 통화가 불가능하니 참 불편하군요..안쓰려고 해도 ....,1,20221226172324
111,111,나에게 맞는 요금의 호텔을 쉽게 찾을 수 있고 빠르고 정확하며 이상 발생시 고객센터와 통화해서 즉시 해결 할 수 있습니다,5,20221226164225
112,112,very good,3,20221226143850
113,113,조아요,5,20221226130243
114,114,굳!,5,20221225230749
115,115,좋습니다,5,20221225230146
116,116,good 👍,4,20221225224028
117,117,카드결제가 잘안돼요,1,20221225213650
118,118,좋아요,4,20221225193321
119,119,간편하고 신속하네요,5,20221225130543
120,120,good,5,20221225105604
121,121,이중결제사기치는 중입니다 개인기록삭제하세요,1,20221225063351
122,122,호텔스닷컴보다 백배좋은 아고다,5,20221225020953
123,123,good to use,5,20221224212406
124,124,이게 무슨 경우인가요? 예약이 취소됐는데도 아무 알림이 없어서 찜질방에서 자게 됐네요 별 1점도 아깝습니다,1,20221224141913
125,125,자동결제가 됩니다... 그리고 취소가 안된다네요 확정이라서...,1,20221223183021
126,126,여행을 위한 호텔 예약에 최고입니다,5,20221223125254
127,127,굿굿,5,20221223014620
128,128,좋은데 조금 느림,4,20221223004535
129,129,"이거만한게 없는거같네요 아직 조기예약밖엔 안했지만, 즐거운 여행을 바래봅니다~",5,20221223003313
130,130,개인정보 변경 왜 안되나요 고객센터에 문의도 못 넣게 되어있음;;;,1,20221222220054
131,131,굿,5,20221221230636
132,132,호텔스닷컴 쓰다가 화딱지나서 아고다 쓰는데 백배 좋음,5,20221221223527
133,133,굿굿,5,20221221211148
134,134,다체로운 할인행사로 만족,5,20221221144912
135,135,굿,5,20221221134725
136,136,오류 심하고 예약이랑 결제 다 완료했는데 결제중이라 뜨고 계속 오류 뜨고 이십만원 버렸음 예약 취소 제대로 안되서!!! 나중에 멀리 해외갈때는 안 쓰는게 좋음 예약취소 넘 더디고 예약취소하려니 상담원 연결도 잘 안되고 한참 기다리고 개선필요함,1,20221221133535
137,137,고객 문의 채널을 챗봇만 열어둬서 선택지에 없는 내용은 아예 문의를 못하게 막아뒀네요. 같은 호텔에 예약 후 일정 변경 요청했는데 부킹 닷컴 통해 예약한 친구들은 됐는데 저는 문의 조차 못했습니다. 굳이 아고다 고집해서 쓸 이유가 도저히 없네요!!!!,1,20221221131621
138,138,한번에 찾기쉽고 비교도 할 수 있어 편리하네요,4,20221221111142
139,139,very useful,5,20221220235141
140,140,최악,1,20221220192344
141,141,good,5,20221220133850
142,142,good,4,20221220131851
143,143,best,5,20221220125623
144,144,광장시장. 가까워서 좋네요,5,20221219194355
145,145,좋네요,5,20221219155429
146,146,할인혜택도 많고 해외여행 갈때 호텔예약하기 편하고 좋아요^^,5,20221219115356
147,147,너무 멋져요~~,5,20221219105839
148,148,"7박8일 결혼기념 영국여행을 약 3달전 예약했습니다. 숙소 도착후 아고다측 전산오류로 잘못된 방, 베드타입을 지급받고 약 4시간가량 호텔, 현지,국내아고다와 통화를 했습니다. 호텔에 지급가능한방이 가장 작은 방이라 원래 예약했던 방을 줄 수 없으니 예약을 취소 후 현재가격으로 다른 호텔을 예약하거나(다른 어떠한 보상도 받지못하는 조건) 예약금액의 50프로를 환불 후 투숙(실제 예약한 방과 머무른 방의 차액이 있어 약 20프로의 보상)을 제시 했습니다. 3달전 큰방을 예약한 이유는 금액적 이득과 신체적조건 때문에 작은방을 사용하기 힘들어서입니다. 제가 50프로 환불은 안하겠고 같은 혹은 낮은 등급이어도 괜찮으니 다른호텔로 예약할 수 있게 도와달라고 했지만, 취소 후 ""현재가격""으로 예약하라고했습니다. 아고다측 실수에 저는 시간적, 금전적, 정신적으로 피해를 입었습니다. 다음날까지 이어지는 실랑이에 그냥 반액지급으로 끝냈습니다. 실수는 하더라도 이용자에게 피해는 주지말아야 하지않을까요?",1,20221219092217
149,149,12월 31일결재가 안되어 지금결재하기했네요,4,20221218212800
150,150,very good,3,20221218211402
151,151,카드범호 똑바로좀. 입력.되게 해주시와요..,2,20221218202422
152,152,착한가격에 잘 이용할 것 같습니다,4,20221218105919
153,153,매우만족합니다 적극추천합니다,5,20221218093231
154,154,가격이 저렴해요,5,20221217234514
155,155,결제 카드등록 힘들어요,5,20221217224914
156,156,한눈에 보기 쉽게 잘 정리 되어있어서 좋아요,5,20221217220355
157,157,선택하기좋아요,5,20221217203705
158,158,친절 감사드립니다,5,20221217194706
159,159,좋아요,5,20221217170618
160,160,최고예요~^^,5,20221217135746
161,161,편리해요,4,20221217133206
162,162,고객센터 연락 너무 안되고 여행가서 숙소가 일방적으로 예약 취소했는데 적절하게 필요한 시일내에 조치도 안취했음 다시는 안쓸거임,1,20221217120315
163,163,좋다,5,20221217012425
164,164,굿,5,20221216225954
165,165,최고!,5,20221216201346
166,166,해외여행 갈때는 무조건 아고다에서 예약합니다. 쉽고 싸고 타 싸이트랑 비교하면 무조건 다 좋습니다.,5,20221216191022
167,167,좋아요,5,20221216173428
168,168,동의를 다 했음에도 불구하고 결제가 몇십분 동안 안됨,1,20221216134422
169,169,좋아요,5,20221216133737
170,170,페이스북 로그인이 안돼요 웹에서는 잘 되는데 앱은 영 못쓰겠네요,1,20221216115701
171,171,good!,4,20221215211136
172,172,웹에서는 편했는데 어플은 숙소 검색조차 제대로 안됨.,1,20221215193325
173,173,간결하게 구성이 잘되있어서 좋습니다,5,20221215164345
174,174,싸고좋아요,5,20221215151051
175,175,늘 잘 이용하고 있어요.,4,20221214224903
176,176,자세한정보가 도움이 많이됩니다.,5,20221214223337
177,177,가격이틀림,1,20221214222708
178,178,페이스북으로 로그인이 왜 안되죠?? 빨리 고쳐주세요,1,20221214111945
179,179,조아요,5,20221214085402
180,180,깨끗하고 편하고 조용하게 쉬었어요,5,20221214080547
181,181,항상 애용하는 숙밥 앱,5,20221214031213
182,182,페이스북 로그인 오류떠요. 그리고 카드 무이자 할부가능하다 하면서 결제할때 뜨지도 않고... 뭐하자는 걸까요...,1,20221214022308
183,183,굉장히 오류가 심함. 오류가 났을 시 한 번 결제 진행하면 더이상 손대지말고 다른호텔도 잡지말고 6시간은 기다릴것. 나중에 결제 메일 엄청 많이 온다,1,20221213191625
184,184,잘됐으면,3,20221213145845
185,185,응가치치차차,5,20221213145814
186,186,호텔예약 좋아요,4,20221213135341
187,187,싸고 좋아요,5,20221213134059
188,188,아고다 싸구 좋네요,5,20221213000342
189,189,이야 여기다가 댓글 달아주심 될걸 왜 이메일로 답장해서 리뷰글 수정해달래 웃기네ㅋㅋㅋㅋㅋ 여기 앱 쓰지마세요 환불 처리 똑바로 해주지도 않고 무슨...,1,20221212181234
190,190,좋아요,4,20221212175439
191,191,입지 좋고 가성비 높고 깨끗하고 쾌적한 곳으로 매년 선택하고 있습니다,5,20221212154151
192,192,편해요 간편하고,5,20221212142957
193,193,언제나 편리한예약.좋은가격형성,5,20221211232220
194,194,가격다르고 장바구니 안넣어지고 뭐만하면 비싸지고 할인코드 안받고 아주 난리도 아님 첫여행에 급한거 아니었으면 다신 안쓰고 싶음.,1,20221211214538
195,195,굳,5,20221211190637
196,196,사용이 편리하고 가성비 좋은 호텔 찿기가 편해요,5,20221211173610
197,197,좋아요,5,20221211115227
198,198,사랑합니다 아고다,5,20221211094937
199,199,좋아요 쿠폰으로 싸게 예약했습니다,5,20221211065622
200,200,결제카드를 등록한것이 다음번예약에서도 적용안됩니다 결제기능 개선하세요,1,20221210210542
201,201,항공권취소가안되는사기집단,1,20221210202718
202,202,결제할때 버그가 좀 있긴 했지만 그라도 가격이 저렴한게 잘 나와서 잘 쓰고 있음,3,20221210154519
203,203,"이거 추천받아 처음으로 사용했는데요. 예약취소로 고객센터에 연락을 한 150번 한거 같습니다ㅎㅎ 아고다 사장은 알고있나? 고객센터는 전화 돌려놓고 논다는거? 3시간30분동안 150통... 연락자체가 안됨...그냥 만원,이만원 더 주고 딴데가 더 좋음 왜? 전화는 받잔어~!!",1,20221210121344
204,204,좋은데 알림이 너무 자주 떠서 성가셔요,1,20221210114324
205,205,"무슨 최저가인척 올려놓고 최저가도 아니고. 가장 큰 문제는 환불이 안되는 규정이 도대체 왜 있는거죠????? 그런 숙박시설을 올려놓은 것도 문제지만, 하루 묵고 최악이라 취소하려는데 취소가 안되면 나머지는 날리던지 계속 묵으라는 건가요??? 심각하네요. 환자인 부모님이 거기 가셔서 춥고 가스냄새 나고. 그 일 겪으시고 취소하려고 두시간 내내 대구에서 저랑 연락하며 알아보는데 방법도 없고. 돈도 날리고 여행도 망했어요. 인터넷 찾아보니 상단에 있는거 다 그런식으로 취소 안되는 규정 껴있다던데. 노인들이 무슨 수로 그것까지 다 알아보고 예약합니까? 고객센터도 오지게 연결 안되고 숙소에 대해 불만족이어도 환불 안되고. 지금 제 여행 망친 것보다 더 화가 나네요!!",1,20221210105958
206,206,가격을 한눈에.. 결재도 빠르고 좋아요,5,20221210061446
207,207,숙박어플 중 최고입니다,5,20221209172128
208,208,좋아요,5,20221209142142
209,209,현장직접결제항목이 있어서 좋긴한데 훨씬비싸네요 ㅠㅠ,4,20221209130654
210,210,좋습니다,5,20221209093029
211,211,세금포함 알려주세요,4,20221208235926
212,212,저렴한 요금 Good!!,5,20221208233836
213,213,편해요,5,20221208222717
214,214,환불이 힘듬,5,20221208202744
215,215,고객센터 애들 싸가지 없고(환불 수수료 알려준다 해놓고 안함)패키지 상품 환불시 항공권 속소권 따로 취소해야 하는데 어플의 예약관리에서 볼 수 있는건 속소예약권만 나옴. 잘못 낚이기 쉬우니 쓰지 마세요.,1,20221208181640
216,216,첫거래,5,20221208181423
217,217,예약 및 결제가 간편해서 좋아요,5,20221208172101
218,218,타사 지니어스3레벨인데 넘어왔어요.,4,20221208132506
219,219,생각보다 비싼 청구금액..,4,20221207211919
220,220,잘 쓰고 있어요,5,20221207200307
221,221,여행 계획을 짜다 보면 여러가지 변수가 생깁니다. 아고다와 전화통화는 절대 꿈도 꾸지 마세요. 통화 절대 연결 안됩니다. 메일 보내면 답장은 와요. 답장도 오고 전화가 올때도 있습니다. 아고다는 다른 엡보다 호텔을 찾기 편하고 사진이 많이 나와 있습니다.,3,20221207195213
222,222,"여러분 진짜 아고다 이용하지 마세요! 개인정보, 카드 절대 등록해두지 마시고요! 인터넷에 아고다 예약 취소 검색해보시면 아실 수 있으실거에요. 분명히 첫번째 결제취소 됬다고 해서 다시 했는데 이중 결제 됬고요. 호텔 체크인 후에 알아서 취소하려고 하니 전화 안받습니다. 해외호텔이라 말도 잘 안통하고요. 제 뒤에 다른 한국 분들도 계셨는데 그분들도 결제 확인이 안되서 호텔에서 또 결제하라고 했다고 하시며 160만원 날렸다고 하십니다. 저도 20만원 넘게 날리고 지금 여러 방도로 알아보고 있지만 해결이 안될거 같네요. 남은 여행기간이 아주 즐겁겠습니다^^ 망해라 아고다^^",1,20221207183816
223,223,"It's hard to change personal information and when I type card numbers, I only can type one number.",1,20221207155413
224,224,저렴하게 예약,5,20221207095423
225,225,숙박선택이 수월해요~,5,20221207082838
226,226,"예약, 할인혜택 좋음",5,20221207081535
227,227,아고다 최고입니다,5,20221206224933
228,228,싸네요~,4,20221206195635
229,229,저렴한 캐시백 프로모션 좋아요^^,5,20221206183559
230,230,허위 호스트들만 관리해주면 완벽,4,20221206183117
231,231,좋아용,5,20221206153253
232,232,"아고다에서 숙소예약하고 예약확정서도 받았는데, 예약번호로 조회를 하면 예약이 안되었다고 나와요. 고객센터에 전화해도 전화는 아예 불가능하고 어디에 물어봐야 되나요?",1,20221206093854
233,233,좋아요,5,20221206092822
234,234,예약이 잘못되는 순간 돈날리는 구조임 고객센터 3일동안 정확하게 158통 걸었는지만 결국 연결안됨,1,20221205210530
235,235,굿,5,20221205201351
236,236,국내외 모두 좋아요.,5,20221205194523
237,237,굿굿아주편리합니다,5,20221205184858
238,238,같은 곳인데 더저렴해요,5,20221205171848
239,239,goog,5,20221205165549
240,240,고객센터 왜 있는지 모르겠음. 처리도 똑바로 안되고 일정변경도 호텔측에서 된다고 해서 아고다에 변경해달라고 했더니 호텔에서 거절했다는 답변 받음. 근데 호텔에서는 아고다에서 연락받은적 없다고함. 장난하는것도 아니고 연락도 안해놓고 왜 거짓말하는건지.. 농락하는 것도 아니고 어이없음. 믿을만한 업체가 못됨.,1,20221205125703
241,241,좋아요,5,20221205124129
242,242,좋아요,5,20221205114025
243,243,예약 무료취소가 좋네요,5,20221205085729
244,244,속전속결,5,20221205005020
245,245,좋아요,5,20221205001412
246,246,좋아요,5,20221204230351
247,247,결제시 페이도 사용할 수 있고 이전보다 사용하기 편해졌어요,5,20221204213448
248,248,카드번호 넣는게 잘 안적어져 불편했어요,4,20221204213207
249,249,최고,4,20221204200550
250,250,항상 잘 이용하고 있습니다.,5,20221204194754
251,251,할인쿠폰 아고다 캐쉬백 등 좋아요,5,20221204192532
252,252,빠른예약,4,20221204151831
253,253,굿,5,20221204120835
254,254,좋아요,5,20221204103101
255,255,두달전에 24일에 푸켓에 다이아몬드클리프 호텔 예약했다가. 예약가가 낮아서 그런건지 일방적으로 아고다에서 취소처리가 오늘 날짜로 되었습니다. 제가 취소한 것이 아닌 증거는. 환불불가 특가 상품이었기 때문입니다. 일단 카드취소중이라고 되어있기에 기다려보겠습니다만. 제가 취소한 것도 아닌데 환불도 안된다면 가만히 있지는 않겠습니다. 덕분에 이 날짜에 급히 다른 곳 숙소 잡느라 돈을 두배넘게 지급해야 했네요.,1,20221204013033
256,256,약간 복잡함,4,20221203152042
257,257,편리,4,20221203122010
258,258,좋아요,5,20221202211624
259,259,굳,4,20221202115015
260,260,good,4,20221202103802
261,261,편해요,5,20221202091230
262,262,예약이 바로 취소도 안되고 고객센터 연결도 안되고 완전 자기네 맘대로 하네요~ 환불도 안된다고 그냥 아고다 안쓰는게 답인듯,1,20221201224425
263,263,good,5,20221201194101
264,264,good,5,20221201170714
265,265,goood,5,20221201105934
266,266,good,5,20221201000004
267,267,여기가 저렴하고 편리한것같아요,5,20221130230115
268,268,편리합니다,5,20221130194830
269,269,좋습니다,5,20221130183104
270,270,아고다앱에서 계산 했는데 호텔에서 계산이 안되어있다고 계산하라고 해서 두번이나 계산 했네요 아고다에서 돈을 왜 가져갔는지 문의도 안되네요,1,20221130171821
271,271,쉽고 빠르게 예약할 수 있어서 좋네요,5,20221130151728
272,272,숙소예약 취소창이 없군요 취소할수있는 전화번호 좀 주십시요 사용이 너무 힘듭니다,1,20221130114046
273,273,가격비교하고 예약했어요,5,20221130094217
274,274,매우 만족합니다,4,20221130081929
275,275,쓰레기 어플. 완전 강매수준임 ㅋㅋㅋㅋ 한번 예약하면 취소안됨 이딴어플 처음보네? 삭제한다 이거 ㄹㅇ 쓰지마셈 실제 결재할때랑 가격차이 개심하고 거의 사기수준임. 얘네 고소할생각임 ㅇㅇ 뭔 쓰지를 않았는데 취소를 아예 못하게해놓냐 ㅋㅋㅋ,1,20221130012031
276,276,추천합니다.,5,20221129224543
277,277,결제정보입력에 약간의 오류가있음,4,20221129205153
278,278,좋아요,1,20221129131001
279,279,굿,5,20221129080929
280,280,참좋아요,5,20221128204254
281,281,지금은 불친절해서 이용안합니다.,1,20221128202155
282,282,좋아요!,5,20221128162642
283,283,왜이렇게 앱이잘안열리나요,1,20221128151918
284,284,캐쉬백 리워드 예전에는 웹으로 가능했던걸로 기억하는데 이젠 왜 앱에서만 가능한 지 모르겠음. 앱 강매하는 거 같아 별로임.,1,20221128094249
285,285,절대 다운받지 마세요. 결재가 두번이나 중복되어있어서 환불하려니 전화도 안되고 환불도 안되었습니다. 망할것들입니다. 동생카드로 결재했다가 욕듣고 너무 너무 고통 받았네요.,1,20221128092052
286,286,빠른결제,4,20221127234605
287,287,이유는 모르나 쫌 오류가 있는거같음,4,20221127223830
288,288,좋아,4,20221127221632
289,289,good,5,20221127155923
290,290,여행 시 항상 잘 사용하고 있어요. 거의 항상 최저가에 카드사와 할일혜택도 많아서 너무 좋아요 :),5,20221127150834
291,291,good,4,20221127150027
292,292,타사이트보다 저렴하고 원하는 숙소를 빠르게 구할수 있어 좋았음.,5,20221127125408
293,293,"간편하고, 찾기가 쉬워요",5,20221127114502
294,294,excellent,5,20221127031309
295,295,늘 느끼지만 깔끔하고 좋아요 UI 짱,5,20221126231351
296,296,아고다 좋습니다.,5,20221126213236
297,297,저렴한 예약 사이트,4,20221126213037
298,298,앱 내부 예약 창과 채팅창에서는 결제가 안되었다고 뜨는데 은행에서는 돈이 나갔고 이메일에서도 결제가 되었다고 메일이 왔습니다 그리고 알아서 취소되고서는 취소 메일도 오지 않네요 고객센터 대응도 오래걸려서 다시는 안 쓸랍니다,1,20221125231459
299,299,사용 편리하고 좋아요,5,20221125101020
300,300,할인율이 좋아요,4,20221124235536
301,301,아고다 웹페이지는 로그인이 가능한데 어플에서는 로그인이 되었다가 오류가 난다고 하면서 로그인이 안됩니다. 페이스북 로그인이었습니다.,3,20221124184546
302,302,정말 끔찍한 앱. 내가 본 것과 다르게 취소불가로 예약됨. 바로 예약내역 확인해서 1분도 안 되어서 취소하고 싶어도 불가능. 고객센터는 봇 밖에 없어서 앵무새 같은 똑같은 말만 되풀이. 전화번호 간신히 찾아서 전화하면 못 기다리고 강제로 종료. 이메일도 간신히 찾아서 보냈더니 영어로 응답. 환불도 6개월 안에 써야하는 아고다 캐쉬로 해주겠다는데...그냥 안 하고 말음. 어플도 뭘 하려면 계속 멈추고 껏다켜야하고 진짜 어플도 고객대응도 다 환장할 노릇임.,1,20221124165018
303,303,굳,5,20221124131008
304,304,조용함,5,20221124094751
305,305,여기어때.야놀자보다 저렴히숙소구했어요ㅎ,5,20221124004513
306,306,숙소가 많구 좋아용,4,20221123231744
307,307,일단 나와있는 가격이랑 결제 금액이 다르고요. 결제가 막히기도하고요. 18만원이라고 미끼 던져놓고 막상 30만원이 결제돼서 호구될 뻔 했습니다. 숙소 예약 오류 때문에 5시간을 끙끙댔네요. 탈퇴도 이메일로 보내야 탈퇴할 수 있다는게 얼척없네요. 리뷰보니까 카드 등록해두면 해킹도 당할 수 있다네요. 범죄에 이용되기도하고 예약 내용이 도중에 바뀌기도 하고 결제 시 가격이 달라지고 아주 가관이네요 제가 이용해 본 모든 어플 중에 최악입니다. 다른 숙박 업소 예약 어플 많은데 그걸로 하세요. 모든지 이것보다는 나을 겁니다.,1,20221123213310
308,308,좋아요,5,20221123181949
309,309,상품 설명에 캐쉬백 리워드 준다 해서 결제했더니 예약 정보에 캐쉬백 리워드가 아예 없더군요. 그래서 고객센터에 왜 캐쉬백 리워드가 없냐고 메일 보내니 그 상품은 원래 캐쉬백 리워드가 지원되지 않는 상품이라 줄 수 없답니다. 지원되지 않는 상품이라면 상품 설명에 언급하지 말아야죠! 소비자 우롱하는 회삽니다!,1,20221123161103
310,310,모든 호텔 여행사 예약만한 곳을 할 수 있어요,4,20221123120529
311,311,시스템이 너무 불편함,3,20221122170617
312,312,빠르고 정확히 원하는 정보를 찾아줍니다 만족합니다 ~,5,20221122160210
313,313,좋아,4,20221122144608
314,314,"별하나도 아까움. 아버지(83세)께서 서울로 볼일보러가신대서 대신 예약해드렸는데 트윈보다 더블이 비쌌지만 혼자 편히 주무시라고 더블로 3박 예약해드림(투숙기준인줄알고 아버지계정으로 예약함/카드는 내카드로 결제하고 내정보도들어갔음) 그런데 예약한 방이 아닌 트윈-더 싼방으로 예약되었다고 아버지 서울에서 전화옴. 호텔관리자는 해당싸이트로 연락하라함. 아고다 콜센터 25분만에 상담원연결되었는데 본인바꾸라함. 아버지는 서울계시고 내가 결제했고 상담원연결전 예약번호,카드번호뒤4자리까지 눌렀는데 확인안해주냐했더니 규정이 본인통화가 되야된다며 무조건 본인이 전화하라고 앵무새처럼 같은말만반복함. 83세신데 예약번호눌러가며 25분 대기를 어떻게하냐, 전화해서 본인확인만 하고 예약이 잘못됐는지 확인만해달라해도 개인정보가 어쩌구 규정이 그렇다하며 답답한소리만 반복함. 호텔예약 원래 다른싸이트 이용해봤지만 예약한방보다 더 저렴한방으로 바뀌는건 첨경험해보네요! 아고다 가 아니라 아니다! 진짜 기분더럽다",1,20221122005848
315,315,숙박앱 중 가장 좋은 조건을 찾아주네요,5,20221122002452
316,316,정말 너무너무 좋은 숙박 앱입니다. 프로모션도 많고 호텔도 많고 제일 먼저 어픈도 되고요 감사합니다.,5,20221121223930
317,317,이름을 알고 있는 숙소를 바로찾기 할 수가 없다,4,20221121190203
318,318,가장편해요,5,20221121174921
319,319,방도 잘 잡히고 좋아요,5,20221121171504
320,320,굿,5,20221121170021
321,321,"영어랑 한글이랑 랙걸리고, 이벤트페이지에서 넘어가면 화면이 안뜸",1,20221121153302
322,322,다른사이트랑 비교해도 저렴해요,4,20221121140312
323,323,캐시백리워드좋아요,4,20221121130153
324,324,굳 짱,5,20221121105911
325,325,리워드 받기 정말 어렵다 캐쉬백 쓰기 곤란하게 만들었다. 특가 라는 상품으로 예약취소 환불이 안되게 만든 것들이 많아 잘 살펴야한다. 쉽게 클릭하면 안된다. 군데 군데 함정이 있다. 싱가폴에회사를 둬서 소비자보호 받기 어렵다. 국내 상담센터도 없다. 어플내에 상담내역도 예약에만 일부 안내된다. 약관도 회사가 절대 유리하게 해 놓고 이메일도 한국어로 선택한 고객이라도 한국어 지원안한다. 피해본 것을 하소연 할 곳도 없다. 특가 예약 모르고 클릭하면 취소못하고 환불도 못하고 날림 주의 리워드도 일부카드로만 받을 수 있고 주문한 카드외에 다른 카드를 요구하기도 하고 최대한 까다롭게 만듦. 절대 비추천. 리워드도 너무 오래 걸려 까먹게 만듦.숙소 체크아웃후 60일이후에나? 신경 겁나게 써야 겨우 받게 만들고 바로 리워드 만료처리 하기도 하니 신경 엄청써야... 자동 리워드는 절대 안해준다. 3일짜리 단체 방7개 2개 따로 결재한 것중 2개만 요청되고 7개는 27만원 리워드 만료로 나옴,1,20221121071618
326,326,"내용이 잘 표시되어 있긴 한데 방 크기가 거의 표시 안되어 있고, 객실 사진이 없어 결정할 때 좀 불편하네요.",4,20221121011417
327,327,빠른 결제 방식이 좋습니다,4,20221120230350
328,328,싸요,5,20221120215055
329,329,뷰가 좋을듯 합니다.,4,20221120202854
330,330,금액 낚시질 너무 싫어요... 리워드 포인트 바로 지급도 안되고 유효기간도 엄청 짧은데 그거 받을 경우 얼마라고 나오는건 좀 아니지 않나 싶어요..,1,20221120202729
331,331,좋아요,5,20221120173234
332,332,고마워요,5,20221120171036
333,333,금악이변하긴하는데 왜일카요?,5,20221120113827
334,334,"며칠 동안 로그인이 되지 않습니다. ""로그인 되었습니다"" 라는 문구가 떴다가도 ""죄송합니다"" 라는 말이 뜨면서 로그인이 되지 않습니다. 구글 로그인, 이메일 로그인, 휴대폰 로그인 전부 안 됩니다.",1,20221119233726
335,335,"this is the worst experience ever. they overbooked my reservation. And why are they so confident of ther overbooking?? I can never understand the attitude you serve. I have ruined my day and waste taxi fees for this incomprehensible situation. The only thing you can give me is such a refund?? I can not stand for this poor service, I consist better compensation. call me back",1,20221119091151
336,336,저렴합니다 빠르고 정확합니다,5,20221119064534
337,337,very good,5,20221118154840
338,338,잘사용했습니다,4,20221118121917
339,339,다른어플보다 훨쌈,5,20221117222901
340,340,감사합니더,5,20221117220040
341,341,인테페이스가 거지같음,3,20221117195046
