date,content,score,at
520,다낭가려고 준비한데 매우유용하네요,4,20170306095200
521,여기적힌 가격이 하루에 해당하는 건가요?,5,20170306004047
522,빠른예약최고^^,4,20170304001124
523,좋네요,4,20170303233719
524,예약 빠르게 할수 있어 좋네요,5,20170303154648
525,최고입니다~!,5,20170303000330
526,조앙이런앱별100개주고십어요,5,20170301145834
527,제일 마음에 드는점 조식이나 이런 선택지 검색이 가능해서 좋아요,5,20170227193431
528,조아요^^,5,20170227132743
529,조아~ 아주 조와요,4,20170226182654
530,로그인 하려하는데 계속 오류라고 뜨네요.. 해결 좀 해주세요,3,20170226141628
531,저렴하고 편안한곳 자주 알 려주세요,5,20170225111704
532,짱ㅂ니다,5,20170225005945
533,좋아요네,5,20170224075514
534,외국어플보다20%더비싸요..그냥쓰던어플쓸래요,1,20170223094358
535,좋아요!,5,20170222234251
536,돈으로 과대광고,1,20170222091923
537,너~~~~~~~무 좋습니다,5,20170221220301
538,완전조아요!,5,20170221105854
539,집근처 호텔이 의외로 많네요,3,20170218151613
540,좋아요~~~^^,5,20170217161505
541,예약 사이트가 안열림,1,20170216195745
542,뭐가 떠야 보지;;;,1,20170216144901
543,좋아요 잘쓰고잇어요,5,20170212214537
544,So Far ...... So Good,5,20170211115354
545,좋은  상품에 감사,4,20170210134209
546,오 베리굿,5,20170210060029
547,좋아요,4,20170208141014
548,좋아요,5,20170207210352
549,좋아요,5,20170207015712
550,별하나도아까움.검색하기졸라힘듬.타지역가서 미아되기딱좋음.댓글알바엄청나네.ㅋㅋ,1,20170205040106
551,요즘 시설은 평가할수없을정도  퍼팩트,5,20170205031209
552,좋음,4,20170204221645
553,좋음!,5,20170204010510
554,가격비교도 좋고 좋은 정보도 얻을 수 있어서 좋습니다.,4,20170203183207
555,의견을 보내세요,1,20170201054714
556,여러 나라에서 사용해 봤는데 좋아요 하지만 엑스트라 차지는 따로 있다는거 잊지마세요,5,20170201000504
557,콩새,5,20170131074340
558,괜찮아요~!,5,20170130212426
559,좋으정보감사 합니다.  ㆍ,4,20170130114624
560,좋아요,4,20170129143513
561,♥♥,5,20170129122248
562,지도검색이 안되네요 최악 휴~~~,5,20170126233349
563,가격비교는 좋은데 메이저급회사만 비교해서 가격의 형평성이 의심된다,2,20170125111716
564,좋아요,5,20170123200153
565,왜 다운로드가 안돼나요,1,20170123103237
566,매우 좋아요.,5,20170122135637
567,지도에나와잇는호텔들어디죠 ?,2,20170122120833
568,잘  쓰고  입습니다,5,20170121140822
569,주소 검색도안되는 최악,1,20170119231657
570,아니 뭐 검색만 해주면 뭐해 연결이 안 되는데..그리고 2박을 검색하면 1박가말고 2박 세금포함가로도 비교할 수 있었으면 좋겠다..,1,20170119013820
571,좋아요,4,20170118071015
572,많이쓰일것같아요,3,20170118044330
573,22일부터 24일까지라고 클릭하고 결제했는데 결제 당일 날짜로 예약잡혀서 패널티 물게 생김..앱에서 결제 확인도안되고,1,20170116163105
574,데헷구독별점5개 100개있으면함,5,20170114214441
575,good,5,20170114211806
576,으아 좋아요 몰랐던 좋은 호텔을 찾아주었어요!,5,20170111025837
577,검색에서 현재위치 클릭 후 뒤로가기 클릭 시 앱이 종료되는 현상,1,20170110181232
578,좋은글 죄다 알바임,1,20170109213915
579,한눈에 들어와서  좋아요,5,20170109210031
580,호텔검색하기 딱이네요,4,20170109182913
581,Good,5,20170102172457
582,Good luck! !,5,20170102165850
583,상대적으로가격대 더비교잘되는거같음,4,20170102050118
584,"굳,.",5,20161228225801
585,Good!!!,5,20161226190107
586,완전완전 좋아요~^^-^,5,20161219192325
587,좋아요~~,5,20161218225354
588,아주 좋네요 맘에 듭니다,4,20161216212626
589,가격 비교성능 최고,5,20161213132429
590,"첨이라 완전 바가지 썼네요.  검색가격87,000과 실제 183,000 차이가 났어요.  업체측에서 속인거겠지만 믿을수 없네요.",1,20161203132209
591,깔고 두시간 검색하다 열폭하고 삭제..,1,20161122000835
592,"호텔스,부킹 닷컴 참조하시어..정렬 기능 추가 바랍니다(그거 안 되면 이 어플 한국에서 될 가능성 없음).",3,20161025235216
593,좋은데 좀더 관리부탁요,3,20161025074509
594,어른들모시고 여행을하려는데 용이하게 쓰일것같네요.,4,20161024234415
595,걱정하지 않으셔도 됩니다,5,20161024232227
596,앱관리나 했으면,1,20161022132132
597,아무리 기다려도 깔아지지가 않아요.,1,20161016162126
598,굿,5,20161016115923
599,가족들의 단란함과 친구나 직장 모임  연인들을 위해 잘 구성 된거 같네요,5,20161012140341
600,검색너무불편합니다,1,20161011080244
601,어디에 무슨 호텔있는지 안나옴 검색도 불편하고,1,20161009102130
602,가격을알어볼수잇어,5,20161008155300
603,여행가려하는데 쓰기편리하게 되어있네요,5,20161008114702
604,검색이 불편항.,1,20161005004424
605,그냥최고,5,20160929162841
606,세부사항 부탁드려요,4,20160929153145
607,사람하나 버렸네,1,20160928222211
608,비싸요,1,20160926205701
609,호텔예약시 유용,5,20160925060547
610,비쌈,1,20160923003850
611,최고에요,5,20160919202032
612,싼 사이트 정보는 쏙 빼먹고 온통 비싼 업체들만... tv광고까지 하던데 정신차리세요 사업 접는 거 한순간이요,1,20160918230535
613,넘좋와요,3,20160915154119
614,조은데?,5,20160914133615
615,최고,5,20160912004844
616,하도 광고하길래  깔아봣는데  여관? 모텔수준만 잔득 검색되더군요.  게다가 터무니없는 가격으로  게스트하우스 심지어 고시원도  검색리스트에 뜨더라구요. 터무니없는 가격은 제 주관적인 의견임.  외국인이 볼땐 혹 할만하던데  정말 부끄럽습니다.,2,20160907030413
617,덕분에호텔에서쉿고있고지금은두바이에있어요두바이경치좋네요^o^,5,20160906201713
618,완전 사기 광고에선 싸다고 나와서 깔았는데 두배나 비쌈ㅋㅋㅋㅋ 그냥 동네 모텔겸 호텔 5만원인데 12만원 정도함 완전 사기 삭제 요망,1,20160828083305
619,good good짱,5,20160825225336
620,구림,1,20160822235258
621,대전출장와서  비교해보니 트리바고예약이 더비싸네요.. 여기는 유성구..,1,20160818224613
622,검색 조건에서 더블베드룸과 트윈베드룸을 구별하지 않고 있음. 호텔예약의 기본도 안되어 있는 어플임.,1,20160818220529
623,거참...ㅎㅎㅎ,1,20160817224053
624,에릭남때문에 깔아요^^,5,20160816135448
625,어이가  없어서 검색했는데 나오지도 않네 진짜 느리네,1,20160815075922
626,월등하게.비싼가격으로 선택하면 내가 최저가 다른데서.찾으면 차액보상해라? 트리바고 사장아. 알았냐?,1,20160814094732
627,다른어플알아보세요 바로삭제..,1,20160813111315
628,최저 아님 다른 어플이 낳음 광고만 그럴싸함,1,20160810020829
629,비쌈....,1,20160808230832
630,이름좀 있고 그런곳은 잘안나와요...그냥 각나라별 변두리 모텔 그런곳만 나오는듯해요,1,20160807231035
631,여기는 같은닷컴에서 가격만 다르게 올리고 그중.....고르란다,2,20160806074222
632,다른 싸이트에비해 싸지 않음..,1,20160803210401
633,다른 웹보다 가격이 25% 높게 나온다.                      밴프폭스호텔 5박 6일 찾아보니 똑 같은 호텔을 25%높게 책정했다.                            디씨한 가격이 그렇고 아닐 땐 30%가 높다,1,20160727234137
634,호텔스 닷컴과 더불어,5,20160721221546
635,... 광고랑 다름,1,20160718011922
636,검색안되네.. 최악,1,20160714173137
637,걍좋음,5,20160712190939
638,광고만 디립다하면 좋은줄아나,1,20160710193421
639,정보가 없음,1,20160701093319
640,안녕,5,20160630111854
641,넘넘좋아요,5,20160629125902
642,들어왓더니 비교는 무슨....정보없음나옴 홍보하실려면 완벽히 갖추어 놓으셔야지,1,20160626073346
643,미친 듯한 광고로 이름을 외우게 되었다,5,20160621083249
644,원하는 가격대에 파악 가능,5,20160617083908
645,좋았요,5,20160613150245
646,광고 그만보고싶어!!!!,1,20160601033805
647,보기싫ㅇ어,1,20160524193038
648,다른도시로바꾸려면케해야하는지아직모르겠어요,3,20160503063605
649,성수기에는 예약도 안되고 방도없는데 있다고 나옴,1,20160502113045
650,좋아영.*^^*.,5,20160421141730
651,"국산이라 애용하려고 했는데, 최악의 호텔예약앱임. 헐...",1,20160420073919
652,굿,3,20160415180245
653,"this is the app i feel horrible dont use it, very hard to use as beginner and they just took money from me without any quote hopefully find out another apps",1,20160327105536
654,동영상보기,4,20160313135858
655,가고싶은곳,5,20160312182514
656,탈퇴버튼도 없네요.  탈퇴시켜주세요.,1,20160305180659
657,앱 깔고 같은 자리에서 검색하면. 누군 신용카드 등록하라 하고 누군 방 없다하고... 초창기엔 전화로 예약만 가능했던걸로...,5,20160304070838
658,호텔 설명이 아주 좋네요.,4,20160220105934
659,여행 당일날 호텔 예약했는데 돈만 쏙 빠져나가고 여행사랑 호텔에 수백번 전화해도 내 예약건은 없음 ;;  돈아까워 디지겠음 거기다 고객센터도 없음  트리바고 이글보면 전화번호 남기시길ㅡㅡ;;,1,20160206112141
660,사용법어려움.,1,20151113184931
661,트리바고는 고객센터가 없어요?ㅠㅠㅠㅠ,3,20151015182531
662,광고좀 내려라 빡친다,1,20151013045008
663,아이고  짱   좋다,4,20151004204929
664,아직써보진 않았지만 앱이 좋을듯 하네요!,5,20150926215615
665,어려워요.검색결과없다고 나와요.즐겨찾기도 하트 안눌러집니다.,1,20150920212137
666,급작스럽게 필요할때 쓰니 엄청 편리,5,20150905134457
667,낯설은지역에서 가까운거리안내,4,20150904003008
668,쉽고 편리하네요.,4,20150901213338
669,"안되신다는의견많아 걱정했는데,완전좋아요 간편하고,비교검색되고,빠르고, 주변에추천해도무리없을듯! 다음휴가땐 가족휴가 예약해보겠습니다~",5,20150831235018
670,켈리포니아,2,20150827051159
671,굿,5,20150825114025
672,볼때마다 좀 싫음,1,20150818182858
673,아이디 잊어버렸을때 찾을 수도 없고 쓰기 불편함 써본것 중 최악,1,20150808154433
674,"검색을 내가 못하는 건가.,부산에서 바뀌지가 않네요",1,20150731214130
675,검색화면에서 멈춤 ㅠㅠ 안되네요,1,20150730183020
676,쓰레기어플,1,20150728050832
677,아무것도안되네요,1,20150727171737
678,검색더안되고 아무것도 안되네.. 이거 테스트는 하고 올린검가?,1,20150725123345
679,전화해보면 3만원요 하는데...여긴 59.50 이렇게 표기되있거나...어쩌라고?,1,20150724093820
680,모냐??헐~,1,20150722162251
681,해도 검색이 안 되네요,1,20150722141703
682,첫만남 상당히 안좋네요 준비 좀 잘하시지,1,20150721220859
683,간편 좋네요,5,20150721195401
684,검색도 안되면서 티비 광고 현혹?,1,20150719140212
685,나만그런가 검색이 안되는뎀..,2,20150718200716
686,??,1,20150701234834
687,처음부터 검색조건이 어쩌고저쩌고 사용하기가 불편하네요~,2,20150625191216
688,이런 앱을 찾았는데 좋아요,5,20150423000519
689,좋네요 추천해요,5,20150405001602
690,좋음,5,20150403202053
691,짱좋음,5,20150107150514
692,굿,5,20150107115159
693,굿,5,20150106181234
694,굿,5,20150105155205
695,굿,5,20150105154710
696,좋아요,5,20150105093624
697,짱 좋네염,5,20150104173000
698,좋음,5,20150104030603
699,ㅇㅇ,5,20150104020951
700,굿,1,20150103220026
701,ㅎㅎ,3,20150102144617
702,편,5,20150102132726
703,좋아요,5,20150102124429
704,그읏,5,20150101190751
705,편해요,5,20150101080622
706,ㄱ,1,20141229232935
707,오늘의 용돈 실행하기 눌렀는데 적립금 지급 안됨.. 이딴 앱 처음 봄,1,20141226195955
708,검색 어플 좋아요.💗👈 👯,5,20141225095112
709,좋아요 좋아,5,20141118225318
710,광고떳길래 깔았는데 역삼아르느보 7ㅡ8만원짜리가 478000원? 이건뭐죠? 일단만들고보잔가? 너무하네요!,1,20141115124922
711,Very good,5,20140825040125
712,哈哈 好,2,20140808113154
713,좋네요 여러사이트비교할수있어서 좋아요,5,20140728074253
714,굿,5,20140710151636
715,리워드는 안주겠지요,5,20140524161714
716,앙대여~,5,20140524020522
717,Our Honeymoon will be perfectly choice thorugh this App. thank you for your support,5,20140413155105
718,Ood,5,20140331120222
