date,content,score,at
0,간단해요!,5,20230109175425
1,한번만들어봤어요,4,20230109173824
2,싸고 사용안하면 환불도 되구 너무 좋은것 같아요.,5,20230109135732
3,너무나사용하기편리합니다 가성비갑인곳이너무많아 대만족입니다,5,20230109121701
4,포인트 사용 관련 내용을 문의합니다 포인트 사용 유효기간 만료일이 23년 1월 9일까지라고 한다면 상식적으로 9일 23시59까지 인것이지 9일 00시00분에 소멸된다는것은 비상식적으로 이해가 되지않습니다. 포인트 예시에도 20년4월1일발생은 21년4월1일까지라고 예시하고도 소비자가 혼동했으니 책임이 없다고 하는것은 소비자를 기만한 행위입니다. 소비자가 오인할수 있는분분은 적극적으로 수정하고 소비자가 쉽게 확인 할수 있도록 수정하는부분은 회사의 의무 책임입니다. 소비자가 오인하였으니 책임이 없다며 소비자에게 책임전가 하는것은 아니라고 생각합니다.,1,20230109121028
5,편해서 너무 좋아요,5,20230109094902
6,좋아용,5,20230109015407
7,"너무 깡패같은 어플이에요. 예약일 전날, 오전 12시에서 단 1분이라도 지나면 예약일 당일이 되었다는 이유로 숙소 취소가 무슨 일이 있어도 안돼요. 천재지변을 겪지 않는한. 그리고 후기를 써도 밀크라는 어플과 계정이 연동되어 있지 않으면 포인트를 지급받을 수 없어요. 밀크가 뭐하는 어플인지도 모른채로 개인정보 연동을 해야만 포인트를 받을 수 있다는 거에서 또 한 번 놀랐네요. 다신 안쓰고 싶은 어플이에요",1,20230108223002
8,굿,5,20230108205101
9,👍👍👍👍👍,5,20230108192135
10,편해요,5,20230108191350
11,항상편하게 이용합니다.,5,20230108164505
12,여러모로 도움이 많이 되네요~^^,5,20230108151351
13,다른어플들과는 다른 숙소들도 찾아볼수있어 다양한 선택이 가능해서 좋습니다.,5,20230108142110
14,굳,5,20230108133706
15,광고 X를 누르면 꺼져야 할거 아냐 왜 클릭이 되냐고 아놔,1,20230108131415
16,편하네요,5,20230108112142
17,"바닷가가 가까워서 2층 숙소에서 소나무숲 사이로 바다가 보여요..^^ 어메니티가 잘 준비되어 있고 식기류, 전자렌지및 드라이기까지 잘 구비되어 있어 특별한 준비가 필요없어 아주 편했어요. 주인부부도 너무 친절하셔서 1박 더 했네요..^^ 펜션에 아주 예쁜 고양이들이 있어 보고 힐링도 했어요.",5,20230108102810
18,예약 할인 정말 좋아요.,5,20230108080710
19,좋아용,5,20230108080241
20,항상 편하게 여행지 정보와 설명을 이해할 수 있게 잘해주셔요,5,20230107234751
21,좋아요~~,5,20230107204154
22,잘 사용하고 있습니다,5,20230107184906
23,굿굿좋습키당,5,20230107163904
24,굳뜨 룸,5,20230107161133
25,👍🏻 👍🏻 👍🏻,5,20230107142755
26,할인도 많고 이용하기 편해요,5,20230107102023
27,좋아요,4,20230107092449
28,편해요 이벤트 등으로 할인도 많이 되요,5,20230107012926
29,좋아요,5,20230107003639
30,간편하게 예약되서 편함,5,20230106233502
31,정보내용 구웃! 신속한반응! 다좋으네요.,5,20230106225309
32,만족하며 사용중,5,20230106224044
33,수박앱중 최고,5,20230106221708
34,편해요!,5,20230106214959
35,좋아요,5,20230106181659
36,만족크,5,20230106180340
37,나쁘지않음,2,20230106144302
38,예약이 쉽고 할인 쿠폰이 다양해서 좋아요,5,20230106143116
39,굳굳굳굳굳굳굳,5,20230106095256
40,편리하고 빠르면 최고죠,5,20230106085827
41,다른 여러 숙소들과 액티비티 카테고리가 잘나뉘어있어 편하다,5,20230106043114
42,그읏,5,20230105213223
43,좋와요,5,20230105212628
44,따듯하고 편함,5,20230105211921
45,쿠폰 굿,3,20230105172211
46,좋아요,4,20230105121932
47,아주 좋아요! 잘 이용중입니다.,5,20230104231230
48,디자인이 간편하여 사용이 편리함,5,20230104183036
49,가격이 좋습니다,5,20230104155626
50,결제가쉬워요,5,20230104144717
51,쿠키 4개 감사요 ㅋ,5,20230104123609
52,굿,5,20230104112935
53,조아요,5,20230104112409
54,사용하기 편해요,5,20230104003622
55,좋아,5,20230104002802
56,예약도 편하고 리뷰도 좋아요,5,20230104001517
57,청결해요. 스타일러 너무 좋아요,5,20230103210628
58,특가 최고,4,20230103200546
59,굳,5,20230103192300
60,편리해요,5,20230103174037
61,굿,5,20230103124933
62,앱이 세세하니 좋아요 할인도 많이 하구요,5,20230103102259
63,카카오톡결제 할인이 ~~~~좋아요 펜션 예약은 야놀자에서,5,20230103094933
64,숙박 어플로는 이걸 제일 많이 쓰고 쓰기 편하다. 다른 어플들도 많아 괜찮은 어플이 있다면 이동할 생각도 있다.,4,20230103041558
65,편해요,5,20230103021336
66,간간히 잘쓰고있습니다!,5,20230102213937
67,편해요,5,20230102143700
68,"오픈마켓처럼 쉽고 빠른 예약. 종종 쓰다보면 답이 없는 난민촌이 왜 야놀자에 있나 싶긴 하지만, 고급 호텔부터 하루 묵을 모텔과 게스트하우스까지 선택지가 다양한 것은 분명한 장점이다.",5,20230102141452
69,좋아요,5,20230102112926
70,서울/부산/인천만 따로 카테고리 만들어놓고 다른 광역시들은 광역시 취급도 하지 않는 행태가 아니꼬와서 삭제해용,1,20230102095932
71,편리한 검색,5,20230102084137
72,항상 잘 이용중입니다,5,20230102013555
73,조싸요,5,20230102001003
74,간퍈하고 좋네요,5,20230101150808
75,담부터 절대안씀,1,20230101120814
76,"이용편리,혜택많음",5,20230101105210
77,쿠폰좋아,5,20230101100744
78,쉽게 모텔 예약 가능해서 좋아요,5,20221231232719
79,좋아요~ 할인 정보도 좋고 편리해요,5,20221231221544
80,빠른검새 헛된발걸음하지않아서자주이용합니다,5,20221231212322
81,좋아!,5,20221231211514
82,너무 좋아요,5,20221231172742
83,이거밖에 안써서 잘모르겠어요,5,20221231131400
84,요즘같은고물가시대의 필수앱 특가숙박 많이 많이 만들어주세요,5,20221231115918
85,"후기평균적으로 좋게남기는편인데 이번에 좋은후기.평점보고갓다가 너무최악숙소방문해서 최악이여도 별점3점이나주고 솔직리뷰를적었는데 권리침해신고?로글내려간다네요. 이래서후기가좋은거였나요,, 비방글도아닌 솔직후기가 아닌 좋은후기만 남길수없는건데 그부분은 개선되었으면합니다",3,20221230221246
86,자주 이용하는데 너무 좋아요,5,20221230184838
87,필터에 애견동반이있어 편해요,5,20221230161244
88,깨끗하고 깔끔합니다.,5,20221230140651
89,전기차 충전 가능 여부도 추가되었으면 더욱 좋을꺼 같습니다,5,20221230124446
90,좋아요,5,20221230085048
91,저렴하게 이용할수있어 좋아요,5,20221230001452
92,좋음 쿠폰 많이주묜 더 사랑하게씅,5,20221229231727
93,유용,4,20221229225340
94,앱은 너무좋은데 쿠폰이 너무 조금밖에없는게 아쉬워용..ㅠㅠ,5,20221229194004
95,쿠폰이 있어서 싸게 예약했습니다. 감사합니다.,5,20221229184527
96,좋아요!,5,20221229180554
97,사진이나 후기도 사실에 가까운 편이고 이용하기에도 좋아요~!!,5,20221229173243
98,일정금액이상시 할인되는 쿠폰으로 낚인적이 많아 화나지만 앱은 좋습니다,5,20221229164031
99,간편하고 편리해요,5,20221229100546
100,굿,5,20221228213330
101,무료포인트때문에 받았는데 포인트도 안줌 쓰레기어플,1,20221228201409
102,좋아요,5,20221228194617
103,"쉽고,빠른 결제",5,20221228192430
104,라이브 티켓 놓쳤는데 여기가 다 싸요,5,20221228164236
105,삶의 활력소,5,20221228154520
106,좋아요,5,20221228152713
107,매번 이용하는데 예약도 편하고 할인혜택도 많아서 좋아요,5,20221228132553
108,합리적인 가격 최고입니다,5,20221228014608
109,리뷰보고 선택,5,20221228004254
110,편해요,5,20221227192936
111,좋아요,5,20221227191452
112,특가가 좋네요 이벤트 많이 해주세요,5,20221227182214
113,휴가철이나 급해게방을구할때 참편안하게구할수있어서 좋습니다,3,20221227164525
114,편해,5,20221227155233
115,가족들 펜션정보가 많음,5,20221227154346
116,숙소 정보 한눈에 비교 선택 가능.,5,20221227135038
117,국내최대 예약사이트 좋아요,5,20221227112637
118,좋아요,5,20221227085629
119,좋아요,5,20221227074336
120,제일 저렴해요~,5,20221226222621
121,참 좋은 어플이에요. 쿠폰 좀 팍팍 뿌려주세요,5,20221226221322
122,호텔선택하기 편리합니다.,4,20221226185647
123,여기만쓰는데는 이유가 있습니다!,5,20221226163343
124,쉽고 편해서 좋아요,5,20221226140122
125,도데체 업체 편만들어 ~ 고객없이 업체만 데리고 일해보쇼!,1,20221226133532
126,편해요,5,20221225222308
127,잘이용하고있습니다,5,20221225202035
128,좋아요,5,20221225114817
129,앱 디테일 이랑 시인성좀 올립시다,4,20221225112138
130,😀,5,20221225072408
131,굿,5,20221225071044
132,쓰레기 어플과 상담사. 크리스마스 이브에 어렵게 예약했는데 바퀴벌레 나와서 뛰쳐나갔습니다 야놀자 측에 별점좋아서 믿고 예약했지만 전화하니까 알빠아니라고 하네요 ㅋㅋ 어플삭제합니다^^,1,20221224231258
133,좋아요,5,20221224212256
134,쉽고 편함,5,20221224200543
135,"""가격대비 좋지는 않아요"" 후기가 왜 권리침해인가요? 업체입장에서 후기 관리해서 실고객들 불호 후기 삭제할꺼면 후기작성을 못하게 막아야죠. 예약하기전에 꼭 네이버 다른 숙박사이트 리뷰 확인하시고 예약하세요! 야놀자에는 불호 후기가 없는 이유를 알았네요!",1,20221224162506
136,좋네요,5,20221224141419
137,리뷰조작 별점 조작 환뷸규정 엉망 고객센터 무능 소비자고발원으로 간다,1,20221224124210
138,가고싶은곳을 꼭 집어줘요^^,4,20221224095031
139,좋아요!!!싸게 잘 이용했습니당 ㅎㅎ,5,20221224092524
140,아주 편함 다 한번에 됨,5,20221224081714
141,고속버스 표 끊을 수 있는거 너무 편해요오,5,20221224011758
142,항상 이용합니다,5,20221223230936
143,좋아요,5,20221223211916
144,쉽게 예약 좋아요,5,20221223210146
145,할인쿠폰도 있고 좋아요,5,20221223202723
146,사용하기 편해요,5,20221223164428
147,설명이 거의 친절함,4,20221223162500
148,신속하고 편리함,5,20221223123639
149,이벤트가 많아 저렴하게 즐겁게 애용하고 있습니다.,5,20221223120325
150,"고객센터 전화하기도 힘들고, 날짜는 지 멋대로 초기화되고, 대응능력도 없고, 날짜 초기화되는거 자기네도 알텐데.. 그리고 자꾸 평점 조절하는듯",1,20221223115726
151,갠찮은앱이예요,5,20221223105016
152,간편하고 편리하고 좋아요,5,20221223103847
153,굿,5,20221223094707
154,야놀자 이용해서 숙소잡고 1박했는데 여자친구가 대자연의날이라 실수를함 인터넷찾아봤는데 숙소비에 세탁비가 포함되어있어 그냥나가도된다길래 그냥 나갔는데 전화와서 세탁비 15만원 나온다고 해서 우선죄송하다 정확한견적서를 달라 그럼 제가 세탁하든 세탁비를 드리든지 하겠다 함 근데 그 아저씨가 아무연락없다가 3일뒤에 연락왔는데 5만원물어달라고하셨는데 1시간답장안했다고 뭐이런거지같은사람들이있냐고 해서 돈은 물어드리겠다고 돈보내고 거지같은사람들이라고한부분사과하라고함 근데 연락안함 그래서 야놀자에 전화해서 사과받고싶다고함 근데 자기들은 중계업자지 그건 손님과 업소의 일이니 둘이해결하라고하는거보고 진짜 어이가없었음^^ 다신안씀 주변에도 홍보중^^,1,20221222222028
155,좋아요,5,20221222193857
156,좋아요 잘 찾아줍니다,5,20221222181348
157,좋아요,5,20221222180128
158,조아용,5,20221222172626
159,할인이 미쳤다,5,20221222162624
160,야놀자에서 티켓구매가 쉽고 편해서 자주 이용합니다.,5,20221222110252
161,많은정보가 있어요,4,20221222052408
162,여행가기전 야놀자 체크는 기본이죠~~ 좋은 숙소 저렴하게 이용할수 있어 좋습니다^^,5,20221222033107
163,좋아요,5,20221222030049
164,많은 숙박업소와 연결되어있어 선택의 다양성이 있어 좋아요.,5,20221222000924
165,간편하구 좋아요!!,5,20221221220942
166,편해요!,5,20221221212830
167,야야야야 추우니까 놀자 야야야야 2023에도 놀자 야야야야 방학이니까 놀자,5,20221221185742
168,편리하네요,5,20221221184031
169,많은해택과 싼가격에 좋았습니다.,3,20221221175606
170,조아조아조이,5,20221221164551
171,사용이 편리해요,5,20221221154719
172,여기어때랑 경쟁붙어서 그런지 싸네요,5,20221221134635
173,좋아요,5,20221221134539
174,사용하기 편하네요.,4,20221221133320
175,올해 초쯤인가 숙소 이용할때 퇴실시간도 안됐는데 사람있나 확인한다고 아저씨가 문을 열어버렷던 적이 잇엇음. 남자친구랑 나는 씻는다고 다 벗고 있었음. 프론트에서 아저씨랑 개싸우다가 뭐 어쩌라는 식으로 나오길래 걍 나와서 야놀자 전화했는데 수십통을 안받고 카톡문의도 몇일이 지나도록 답 안해줌. 근데 오늘 인스타에서 야놀자 할인링크 뜨길래 들어갔더니 괜찮고 싸서 바로 예약해버림. 한 20분 뒤엔가 전화와서 자기들이 금액설정을 잘못했다면서 취소해야한다고 전화오네. 내가 그렇게 필요하다할때는 전화도 안받더니 지들 손해볼것같으니 바로 전화오는거 보고 손절하기로 마음먹음. 지들 잘못이면서 취소는 당연히 해야하고 보상은 없다고 함. 응 그래 잘먹고 잘살아라,1,20221221132447
176,"소비자를 보호 하는게 아니라 업체를 보호해주네요? 대실 쓴 객실 청소한다고 , 입실 시간 1시간이 넘도록 입실 안시켜 주는 곳이라고 리뷰 남기니 권리침해신고 하네요? 평점 낮게 준 리뷰는 업체에서 전부 삭제 해버리는 곳은 신경 써서 관리 해주세요.",1,20221221131752
177,뭐 숙소나 어플쪽이나 지들이 관리 제대로 못하고 왜 소비자들한테 피해끼치는지.. 가격을 잘못 적었으면 예약했을때 다시 전화줘서 말해주던가 예약하고 몇일뒤에 잘못된거라고 취소하던지 돈 더내고 자던지 선택지 던져주는건 뭐임.. 심지어 환불도 최소 3일 걸리는게 뭐지 노답어플에 노답 숙소 모여있나..?,1,20221221125051
178,굿,5,20221221122352
179,빠르고 간편하고 천절하고 편리해요,5,20221221103517
180,좋음,5,20221221070058
181,쉽고 편함.,5,20221221035555
182,편해서 아주 좋습니다.,5,20221221024328
183,예약이 정말 쉬워요 굿!,5,20221221011752
184,잘 이용하고 있습니다 고맙습니다.,5,20221220214633
185,편리하네요.....,5,20221220211920
186,객실 컨디션 굿입니다. 넓고 쾌적한 숙박. 함안여행에 필수 숙박 ..너무 좋아요~,5,20221220210715
187,굿,5,20221220173753
188,짝짓기에 최적화 된 최고의 어플,5,20221220164629
189,숙박 좋은곳 알려주고 쿠폰도 너무 좋아요,5,20221220161314
190,굿,5,20221220153108
191,젤저렴하게이용가능한곳인듯,5,20221220151849
192,할인대박,5,20221220132646
193,편함 ㅎㅎ,5,20221220125239
194,좋아요 편해요 싸요,5,20221220000202
195,좋아요 자세한 설명도요,5,20221219223836
196,"ㅋㅋ최악의어플인듯..진짜 비하할려고쓰는글은 아닌데.....지역을 자동으로 설정되서ㅡㅡ엄한서울모텔을 예약해서 내가진짜 16만원날림^^참고로 전 전라도임ㅋㅋ 당일취소가 안된대ㅋㄱㅋ아니 이럴경우 무슨대책을 내놔야하는게 맞는데 미,...ㅊ 방법이 없대ㅡㅡ예약하고 한시간 지나기전에 취소를 눌러야하는데 내가누르지않앗다는책임하도 있긴있는데 아니 서울까지 그냘ㅇㅓ찌가냐고요ㅡㅡ 여기는 환불잘안해줌,..진짜열받는 개놀자임",1,20221219222517
197,굿,5,20221219193735
198,good,5,20221219193404
199,요즘 여행갈 때 돈이 없을때 사용하기 쉬운 것 같습니다,2,20221219193250
200,아주 괜찮고 편한 앱이에요,5,20221219192414
201,업체가 많은듯,5,20221219190134
202,편하게쓰고있엉ᆢㄷ,5,20221219174258
203,"국내 숙박업소, 놀이시설 입장권 등 예약하기 편하고 믿을 수 있어 좋아요.",4,20221219154355
204,굿굿,5,20221219152228
205,일단정보가좋아요,4,20221219134405
206,여행 갈때마다 잘 쓰고 있습니다,5,20221219125902
207,스키장 리프트권 할인 좋아요.,5,20221219125843
208,편하게 잘 쉬다가 왔어요,5,20221219112735
209,좋아요,5,20221219033042
210,좋아요,5,20221219010139
211,아직 처음 사용해 잘 모르지만 많이 사용하면서 기능개선 사항 수시로 적어보겠습니다,4,20221218174024
212,야놀자가짱,5,20221218133807
213,쿠판 6만원이나 주더니 좋아요,5,20221218124529
214,편합니다,4,20221218121613
215,야놀자 항상 최고입니다,5,20221218085333
216,뭔지 잘 이해가 안됨,4,20221218054300
217,엄청좋코 친절합니당 ㅎㅎㅎ,5,20221217223836
218,"많은 숙소, 많은 후기",5,20221217200918
219,네다라리라란디다라,5,20221217190212
220,굿굿 좋아요,5,20221217183520
221,굿,3,20221217180653
222,최악의 어플. 잘못 사용하면 돈만 먹고 환불 불가하다. 75000원 날리고 빡쳐서 내가 두번 다시 사용하지 말기 위해 리뷰한다. 숙소 가격이 10만원 이상 넘어가면 신중하게 고려하길 바란다. 로그아웃도 안했는데 비회원 결제... PC결제가 됬다니... 우리집 컴퓨터도 없이 지낸지가 4년이 지났는데 ㅋㅋㅋ 물론 내가 예약취소할때 목록에 있는지 확인을 하지 않은건 잘못인데 결제후 예약내역에 없었다면 문제있는거 아닌가? 그리고 회원인데 비회원으로 결제됬으면 시스템상 회원인데 비회원으로 결제하겠냐고 한번 물어봐야 하는거 아니냐? 아무리 말해도 절대로 손해볼 생각 1도 없이 고객탓 어플. 여기 부정적인 리뷰는 대부분 진짜인거 같다. 나랑 비슷한 경우가 있는거 보니 말이다. 기존에 예약되어 있는거 연말끼지 있으니 다 사용하면 에어비엔비나 여기어때 사용할련다.,1,20221217140623
223,스벅 3만원 쿠폰 당첨 대박!ㅋㅋ,5,20221217124925
224,좋아요,4,20221217111503
225,좋아요,5,20221217081545
226,굿!,5,20221216204205
227,놀자를 오래전부터 활용하고 있어요.,5,20221216204034
228,좋아요!,5,20221216194603
229,Yas,5,20221216181343
230,편하고 좋아요,5,20221216161540
231,좋아요,5,20221216155553
232,역시 펜션예약은 야놀자가 좋아~~,5,20221216130731
233,할인혜택이 좋아요,5,20221216122757
234,좋아요,5,20221216113059
235,굿굿,5,20221216112914
236,좋은정보,5,20221216052503
237,편하고 오류가 없음,5,20221216045951
238,좋습니다.,5,20221215234919
239,야놀자가 딴곳보다 싸네요.,5,20221215231015
240,좋네여~~,5,20221215225740
241,굿,5,20221215203824
242,편리하고 쿠폰사용이 좋음,5,20221215165645
243,자세하고좋습니당,5,20221215132548
244,앱사용 편리해졌네요,5,20221215113505
245,"ㅇㄱㅇㄸ에 비해 사용하기 편해서 사용 중인데, 숙소 점수를 좀 개편했으면 좋겠습니다. 평점 높아서 가보면 숙소가 개판인 경우가 반쯤 됩니다. 근데 리뷰에 써봤자 소용이 없습니다. 점수가 반영이 별로 안 되는 건 둘째치고 리뷰 보기가 불편해서 적어도 안 봐요. 보는 입장에서도 그런 솔직한 리뷰 보고 싶은데 그냥 최신 기준으로만 나오니까 볼 수가 없구요. 업주들도 이런 거 알아서 서비스 무례한 경우가 태반이었습니다. 리뷰 안 무서워하는 업종은 숙박업 밖에 없을 듯.",4,20221215110016
246,숙박이용 놀이공원이용에도 야놀자죠!!!,5,20221215090426
247,편해요,4,20221215054917
248,좋아요,5,20221214223110
249,좋은 방 많이 있네요^^,5,20221214201800
250,예약 편해요,5,20221214162727
251,그래도 보기싶게 잘해놨네요,5,20221214151930
252,굿,5,20221214033949
253,객실예약은 야놀자,5,20221214012004
254,굿 좋아요!!!,5,20221213210745
255,별로에요,1,20221213141256
256,레저 할인 혜택 좋아요.,5,20221213103901
257,굿,5,20221212213242
258,사용하기 간편하고 좋아요,5,20221212172631
259,좋아용,5,20221212170926
260,진짜 최악이네요~!!,1,20221212162505
261,좋아요,5,20221212154941
262,좋아요,5,20221212154422
263,항상 잘사용 하고 있습니다.,5,20221212140523
264,좋음,5,20221212122321
265,야놀자좋아요,5,20221212121422
266,통영 가족여행 가서 금호리조트 2박하고 중앙시장서 생선회 충무김밥 통영꿀빵 먹고 바닷가 둘렛길 돌고왔어요 올때는 꿀빵도 선물용으로 사고~ 너무좋아서 또가고싶네요 야놀자에서 선택을 잘한거 같아요 야놀자 너무좋아요,5,20221212100739
267,편리하고 좋습니다.,5,20221212093919
268,접근성 좋고~~~ 👍,5,20221212084916
269,굿,5,20221212013333
270,할인쿠폰으로 할인받아 싸고좋아요.,4,20221212004457
271,쓸만함돠ㅎㅎㅎㅎ,5,20221211222258
272,초특가 야놀자,5,20221211215809
273,예앜잡기편해,5,20221211211933
274,간편하게 예약했어요,5,20221211210330
275,항상 야놀자 이용함 . 편리함.,4,20221211182655
276,좋아요,5,20221211171135
277,100대 명산 등산을 하고 있는데 원거리 숙소 예약으로 잘 활용하고 있습니다.,5,20221211165655
278,잘사용하고있어요^^,5,20221211121910
279,잘 사용하는 중 ~,4,20221211095051
280,아주 유용하게 잘쓰고있어요!,5,20221211051840
281,부산 서면 유나호텔 여자친구 혼자 먼저 가있는 상황에 춥고 그래서 춥다고 했더니 중앙난방이라고 원래그런다고 그래서 침대에 누워있다가 너무추워서 옷껴입을려고 일어나다가 머리카락 뭉텅이 여러군데 나와서 바꿔 달라니까 안바꿔준다고 청소하는 사람이 잘못 한거지 자기가 잘못한거 아니라고 이게 할 말입니까? 그래서 여기 일하는 사람 아니냐고 돈내고 이용하는데 춥고 더럽고 방을 바꿔 주던지 환불을 해주던지 조치를 취해줘야 하는거 아니냐고 했더니 마음데로 하라고 바꿔줄수없고 환불 안된다고 그래서 남자인 내가 전화해서 바꿔 달라니까 짜증 부리더니 바꿔 준다고 여자라고 무시하더니 남자인 내가 따지니까 마지못해 바꿔준다고 야놀자에 전화해서 환불신청 했더니 안해준다고 2시간 사용 했다고 그래서 2시간 사용한거 까고 환불해달라고 했더니 그것도 안된다고 야놀자에선 무조건 이해해 달라고만하고 야놀자에선 어떻게 해줄수없다고만 하고 더웃긴고 기분 나쁜건 바꿔준 방 따뜻하다고 여자친구 혼자 있는데 너무 미안해,1,20221210234241
282,처음이용하는데 서치하기좋네요.,4,20221210203631
283,조하요,5,20221210201511
284,편하고 좋아요 애용중,5,20221210193053
285,좋아용 ㅎㅎㅎ,5,20221210155128
286,편합니다아아아. 조아요,5,20221210141352
287,편리하게 예약가능하니 좋아오!!!,5,20221210134215
288,굿,5,20221210123453
289,설명이 상세해서 좋습니다.,5,20221210113938
290,세상엔 왜 거짓말쟁이들이 많을까요~???,1,20221210113931
291,이벤트 많아서 좋음,5,20221210102342
292,편하긴 편하네요,4,20221209233044
293,가끔씩 할인 좋아요,5,20221209225407
294,지역에서 세분화검색 원합니다,4,20221209183647
295,굳,5,20221209161649
296,간편해요~,5,20221209123300
297,간편해서 좋아요~^^,5,20221209121549
298,굿,5,20221209104753
299,쓸만함,4,20221209093621
300,굿,5,20221209075000
301,😀 👍,4,20221209054054
302,선택할수있는곳이 다양해요,5,20221209015955
303,걍험사유에 선택,5,20221208232014
304,야놀자가편하고좋내여,5,20221208224027
305,케어 시스템 및 가격이. 너무좋습니다,5,20221208210001
306,고속버스도 편해요,5,20221208062904
307,굿,5,20221208013837
308,쵝오,5,20221208012000
309,저렴하게 이용할수 있어서 좋아요~^^,5,20221208004809
310,좋아요,5,20221207224050
311,굿,5,20221207223643
312,좋아요,5,20221207222608
313,굳,5,20221207220958
314,좋아요,5,20221207211821
315,간편하게 예약하고 다양한 혜택이 있어서 좋아요^^,5,20221207195708
316,"예악페이지 도보/차량선택, 예약자정보와 동일 체크가 안되다가 계속시도하면 아주가끔 성공합니다.. 스크립트 로딩이 안되는거같아요.",2,20221207184542
317,고객들이 숙박한 다음에 솔직하게 적은 리뷰가 조금만 뭐 아쉬웠다고 하면 권리침해신고로 리뷰가 안보인 거였네요 ㅋㅋ 소비자는 리뷰남길 권리가 없는건지.. 별점 좋은데 권리침해신고 리뷰 많은곳은 무조건 거르세요~~~,3,20221207173642
318,간단하고 타 앱에 비해 직관적이고 예약이 쉽습니다,5,20221207173505
319,다른곳에비해 저렴함 쿠폰혜택도 좋음,5,20221207161310
320,항상 잘이용하구 있어요,4,20221207154419
321,"편리, 신속",5,20221207154155
322,편하고 저렴함,3,20221207152701
323,좋아요 사용하기 편하고 한눈에 보기 수월해서 좋네요,5,20221207152512
324,아직안가봤음,3,20221207151026
325,굿.,5,20221207150302
326,굿,5,20221207142210
327,자주 이용,5,20221207135722
328,아주 편리하고 선택폭이넗으요.,5,20221207134620
329,굿,5,20221207124908
330,간편해서 좋아요,5,20221207123238
331,초특가 야놀자!,5,20221207123043
332,편한제도,5,20221207094125
333,좋아요,5,20221207092552
334,아주 편리하네요 ㅋ,5,20221207062427
335,좋아요,5,20221206222555
336,광고제댜로안뜨자나,1,20221206200332
337,예약이 편리해요,5,20221206181923
338,오오오,5,20221206170337
339,너무 좋아요~,5,20221206154052
340,저렴하고 좋은곳은 좋은데 사진괴다른고도 많아요.,5,20221206152743
341,숙소예약 좋네요,4,20221206133305
342,ㅈㅈㆍㅈㆍㄴᆢ9ㅈ드,3,20221206122843
343,좋아요,3,20221206112552
344,간편예약이 좋아요,5,20221206082240
345,좋아요,4,20221206072753
346,좋아요,5,20221205194858
347,여기어때처럼 사진빨 숙소가 없음,4,20221205194429
348,타 사이트에 비해 매물이 많음,5,20221205190528
349,좋아요,5,20221205184347
350,잘 쓰고 있어요,5,20221205174048
351,편하다. 빠르다.,5,20221205171528
352,좋아요,5,20221205170059
353,편리하게 사용할수 있어서 좋았어요...,5,20221205142550
354,믿고 이용할만하네요,5,20221205134750
355,굿뜨,5,20221205134750
356,짱,5,20221205132132
357,촣아요,5,20221205113605
358,편한하고 넘 좋와요,5,20221205082424
359,해택이많아서 좋네요 저렴하고,5,20221205034737
360,사용하기 편해요,5,20221204223647
361,굿,5,20221204162211
362,훌륭합니다,5,20221204141203
363,혜택이 좋아요..할인율도 좋구요,5,20221204124416
364,편함,5,20221204121116
365,방 예약란에 밑으로 내리면 사람들 리뷰가 나오는게 매력적이네요,5,20221204031636
366,해보면알텐데...,5,20221204021108
367,간편하게 숙소잡기 좋아요,5,20221203220434
368,굿,5,20221203210617
369,같은 회사인데 다른 사이트에서 하면 3만원 쿠폰에 7%까지 되고 야놀자에서 하면 선착순이라며 계속 살아나길래 결제 취소하려니까 수수료 더럽게 많이 받네. 더럽다,1,20221203200248
370,나름 좋습니다,5,20221203150413
371,쉽고 빠른검색 깨끗한 숙소가 맘에 들어서,5,20221203101430
372,굿~,5,20221203071317
373,여행 갈 땐 야놀자~~~^^,5,20221203001533
374,빠른 선택 좋아요,5,20221202223639
375,3시 40분에 숙소예약을했는데 8시32분에 중복예약으로 취소 해드리겠다고 연락이왔네요 숙소근처였는데 추운길바닥에서 다른곳알아보고 예약다시했어요 일찍예약하는 이유가 뭐 겠습니까 계획이틀어지는게싫고 선착순쿠폰받으면서 저렴하고 마음에드는곳 예약하고 싶은거 아니겠습니까? 숙소측에서 예약확인과정에 시간이걸렸다는말로 그냥넘어가시는데 야놀자는 중간에 그런걸 관리해 주는곳이 아닌가요? 예약할때는 가는 차편까지 할인해준다고 연계해서 여러가지하시는거같은데 기본적인 숙소예약이나 잘 체크하세요,1,20221202214740
376,다양한 정보도 얻고 참고할 후기도 많고 쿠폰도 많이 줍니다.,5,20221202212244
377,다양한 숙박시설 등을찾기 좋아요,5,20221202192522
378,좋아요,5,20221202191038
379,나나라룔느,5,20221202171116
380,당근 조아요,5,20221202165742
381,굿,5,20221202153746
382,필터해서 검색하기가 좋아요,5,20221202152719
383,굿,5,20221202130149
384,쿠폰 할인 좋아요,5,20221202123841
385,예약과 취소가 빨리 처리되어서 아주 좋아요.,5,20221202123307
386,굿숫수수숫구숫,5,20221202103404
387,할인되는 거 좋아요~,5,20221202080443
388,딱히 말할게있나......다만 갈수록 쿠폰줄어드는건 아쉬움,5,20221202064635
389,항상 쿠폰 많이 주세요,5,20221201222950
390,조아요,5,20221201204448
