date,content,score,at
41,"숙박 예약이 다 찼을때는 179,000원으로 표시되다 그거 보고 타 플랫폼에서 예약취소하고 다시 여기어때로 들어오니 249,000원으로 타 플랫폼과 같은 금액이 되어있네요. 우리 사기는 치지 맙시다^^",1,20221227165451
42,좋아요,5,20221227125808
43,"진짜 쓰레기 앱 맞군요! 와 광고를 그리 해 대길래 뭐좀 하려나 기대했건만! 일단 검색 기능은 단연 세계 최악입니다(인원 입력해도 무관 검색, 2박 글릭 방법도 없이 무조건 1박 검색ᆢ) 아 타이핑이 아깝다.",1,20221226172034
44,문의사항등 답변이 신속하고 정확해요,5,20221226170829
45,숙박예약은 여기 어땡!!!,5,20221226162319
46,황지원,5,20221225164054
47,편리하게 잘 사용하고 있어요,5,20221225135628
48,좋아요,5,20221225092523
49,조아요,5,20221224185203
50,먼가편해요,5,20221224152614
51,괜찮은듯,5,20221224150555
52,딱 한번 이용할려고 비용을 지불했는데 취소가 안돼서 쌩돈을 날리고 벌점 1개도 아까운 사회 악 앱 임을,1,20221224060016
53,좋아 좋아 좋아,5,20221224000559
54,리퍼링이 심함,1,20221223155928
55,굿,5,20221223134814
56,좀 싸게 예약했더니 서버문제로 싸게예약된거라면서 거의 반강제식으로 예약 취소하라고 자꾸전화옴 자기네 잘못으로 이상황이 온것임에도 불구하고 아무런보상없이 취소를 계속 요청함 취소는 하겠으나 어떤혜택을 준다해도 다신쓰기 싫음 좀 비싸더라도 야놀자가 최고인듯,1,20221222180351
57,깨끗하고 편하게 쉴수 있고 서비스도 좋아요.,5,20221222165000
58,굳굳,5,20221222151636
59,굿,5,20221222110311
60,결제오류 5번뜸..슬퍼요,2,20221222002808
61,간편해요,3,20221221202733
62,좋아요 😀,4,20221221132759
63,앱 구동이 안됨 2번 삭제하고 설치함,1,20221221125123
64,좋아요,4,20221221100520
65,포인트 그거얼마한다고 차감을하냐ㅋㅋ 어이가없네,1,20221221092721
66,최악,1,20221220210235
67,굿,5,20221220185341
68,제발 로그인할때 카톡계정을 선택할 수 있게 해주세요 전에 쓰던 계정이랑 지금 카톡이랑 달라서 로그인을 할 수가 없어요,5,20221220182032
69,"처음 써보는 앱인데, 예약하기 결제하기 복잡하지않고 편리하고 쉬워서 좋네요~",4,20221220172727
70,굿굿굿,5,20221220172217
71,편함,5,20221220102602
72,처음 시작하는 것 입니다. 많은 격려 부탁 드립니다. 감사합니다 고맙습니다.,5,20221220060402
73,보이지도않게 조건 슥넣어놓고 4일뒤 예약건을 1시간이내에만 취소할수있게 해놓음 여기어때 횡포 심해짐 널리퍼트리자,1,20221220004033
74,좋다,5,20221219222231
75,펀리해요.,5,20221219171703
76,쪼아용,5,20221219161015
77,좋아요,5,20221219105116
78,굳,5,20221219002224
79,"앱과는 별개로 운영이 미흡합니다. 기후악화로 인한 비행기 결항 같은 경우는 숙박, 랜트카, 식당 등 모두 전액 환불이 법으로 명시되어 있는데도 폭설로 인한 교통 마비는 규정에 없다면서 환불은 나 몰라라 합니다. 언젠가 이런 규정으로 환불 안되는게 아까워 누군가는 기상악화 속에서도 이동하다가 참사가 벌어질 수도 있을 것 같아 안타깝습니다.",1,20221218132127
