date,content,score,at
0,"항공,렌트를 저렴하게 한번에 예약해서 잘 놀다 왔습니다~",4,20230206185732
1,낮에는 두 아이들과 다녔던 코스를 밤에 가이드님과 함께 상세한 설명을 들으면서 투어한게 너무나 많은 지식을 얻게 되어서 두배로 좋았어요 추운날씨에 가이드님 고생 많으셨습니다^^,5,20230206165709
2,제주여행시 자주 사용하는데 편리하고 좋습니다. 렌트카 쪽이 잘되어 있는거 같아요~,4,20230204154641
3,정보가많아요,5,20230202123333
4,대체로 합리적인 가격에 처음 이용해도 불편함없이 투어가 순조롭게 진행되어 좋았습니다,5,20230201171258
5,여기 직원이 접수 실수해서 금전비용 발생하면 무조건 발뺌하고 한달 두달 질질끌다가 대충 싼값에 환불해주는 곳입니다. 검색 해서 사례들 확인해보시고 다른곳 쓰세요,1,20230201161514
6,다시는 안 쓸 생각입니다. 국내선이라면 모르겠지만 해외선은 도움이 안 돼요. 에이전시라는게 믿겨지지 않습니다.,1,20230201144200
7,예약 편함,5,20230131152159
8,더 많은 정보가 필요합니다.,4,20230130145141
9,여행중엔 필수앱,5,20230129131237
10,북부 츄라우미와 여러 명소를 스캔하고 싶다면 좋은 투어입니다. 만좌모의 역동적인 모습을 보러 렌트했습니다. 또 갑니다,5,20230128222705
11,예약취소하려고 어플을 설치해야한다니 ㅋㅋ,1,20230127231558
12,"마이리얼트립 싸지도 않고 환불도 깔끔하지 않으며 무엇보다 수수료 폭탄입니다..왠만하면 하지 마시고, 하셨으면 왠만하면 취소하지 마세요..",1,20230127081308
13,추워서 그런가 검색이 안되네. 짜증나게 쓰기 싫다,1,20230125213231
14,좋은 프로그램 감사합니다,5,20230125142109
15,투어상품 예약한 걸 취소하면 환불이 안된다는 걸 따로 알림을 안주고 취소가 접수돼서 당연히 환불이 되는 줄 알고 기다렸는데 환불이 안된다고 함; 문의하니 메시지 보냈다는데 그동안 다른 알림은 카톡이랑 메일로 꼬박꼬박 보냈으면서 취소가 안된다는 그 중요한 알림만 해외에서 수신도 안되는 한국 번호로 문자메시지로 보냈다네요..? 20만원 쌩돈 날렸습니다 너무 화가 나네요 그동안 잘썼는데 다신 안쓸거같아요,1,20230125104904
16,해외 여행자들에게 매우 유용한 어플 Bon Voyage,5,20230124144704
17,권장합니다,5,20230123180656
18,최고예요~,5,20230123131624
19,미술관은 꼭 투어하세요. 그리고 내 지식수준에 맞게 설명 해주는 가이드 배정 받을수 있게 문의 해보시구요.,4,20230122150953
20,너무 좋아요 즐거운 여행 쌉가능,5,20230121172428
21,편하고 빨라요,5,20230121163032
22,편하게 잘 다녀갑니다,5,20230120191501
23,아주 편했습니다. 할인도 확실했습니다,5,20230119230714
24,ㄱㅎㅇ홈과 너무 다름. 서비스 신뢰도 제로,1,20230119161925
25,아이고 상품 검색이 힘드네요. 왜 다들 별점1 주는지 알겠어요.,1,20230119011402
26,매우 만족스러운 공항 픽업 서비스였습니다~~ 덕분에 가족 모두 기분좋게 방콕 여행 시작할 수 있었습니다^^,5,20230119001412
27,한국말 잘하시는 여성 가이드분 최고~,5,20230118150453
28,여기 최고네요 앞으로는 여기만 이용하기로용 ^^,5,20230118142630
29,가격이 합리적입니다,5,20230118122208
30,괜찮습니다,5,20230117005121
31,"싱가폴 유니버셜스튜디오 예약하려고 했는데 본인인증이 며칠째 안되고 있다. 난 그냥 표를 사고싶은데 무슨 부정을 저지른다고 본인인증을 하는지도 모르겠고, 인증을 붙이려면 똑바로나 하지 왜 며칠째 안되는지도 모르겠다. 사기인건가 개발자가 회사가 망하길 바라는건가? ------------- 인증 붙인건 알겠는데 인증을 해도 안넘어가게 붙여놓으니 검색은 마이리얼트립으로 하고 구매는 클룩으로 했음 결국 클룩이 더 싸고 편함 개꿀",1,20230117004457
32,"남들이 1점 남긴건 이유가있습니다.. 구글리뷰 안남기는데... 남겨봐요 (어차피 마이리얼트립에 후기 남겨봤자 삭제될거라...) 현지에서는 아예 시차때메 고객센터가 연결이 안되서 실시간으로 문제생겼을때 연락이안되고, 고객센터 직원은 AI인지 연락도안되고.. 답답한 마음에 소비자원에 도움도 요청했는데 해결될지 모르겠네요. 취소를 안해줄거면, 취소버튼을 활성화 해놓지 말건지.. 이미 취소해버린건은 다시 취소시켜서 사용할수있게하는 버튼도 없고.. 어플쓰실분은 취소버튼 절대 누르지마세요. 잘못 누르면 나락행...",1,20230116235953
33,점점 좋아짐,5,20230115143817
34,편안함,5,20230114153204
35,믿을수 있는 여행안내자들이 현지에 거주하며 구석구석 관광안내. 해 주어서 좋았습니다,5,20230113155303
36,촌각을 다투는 여행지에서 앱 업데이트 안 하면 실행 안되는 게 말이 되냐 ㅉㅉ 1점도 많다,1,20230113064731
37,친구초대로 쿠폰나오지도 않고 거짓말인가요?,1,20230110201541
38,1. 왜 앱으로들어갔는데 숙소는 앱에서만 사용가능하다는지 2. 왜 Dx임직원인증ui 는 인증을 해도 무한대로 뜨는지,1,20230109115748
39,두말이 필요없이 좋아요~,5,20230107145130
40,굿,5,20230106142612
41,아니 안그래도 이용하기 불편했는데 검색필터 어디갔음.. 점점 더 이용하기 불편하게 만들면 어떻게합니까,1,20230103235900
42,동네 슈퍼를 가다가 우연히 슈퍼앱을 알게되었습니다. 오늘이 마지막인 것처럼 소중한 하루하루를 좀 더 가치있게 보낼 수 있을 것 같은 예감이듭니다!!,5,20230103180356
43,쓰기 좋네요!,5,20230103172354
44,별1점도 아깝네요. 티켓 구매후에는 따로 안내도 없고 여행사 끼고가는거가고 온라인 발권도 불가하고 항공권 메일도 제대로 안오고 정말 불편.... 수수료로 먹고사는 회사인듯. 이상한 시스템으로 오후 5시 이후에는 취소도 못하게 시스템 구현해놓고 티켓 밤 10시에 결제했는데 다음날 일정 변경 요청하니 하루 지났다고 수수료 인당 10만원씩 떼어감ㅋ,1,20230103065913
45,앱 지웠음,1,20221228095159
46,처음 사용 대만족,5,20221227191650
47,여기서 산 티켓이 제대로 작동안함,1,20221221093413
48,항공권 다시는 여기서 결제안함 수수료로 벌어먹고 사는 곳 근데 전화는 또 제대로 안됨,1,20221219143122
49,서비스는 좋은데 결제수단 카카오페이 좀 헤주세요. 다른 건 할인이 안되서 싫어요,3,20221214194952
50,"프라이빗 가이드를 이 앱으로 예약할 수 있다고 해서 설치했습니다. 여행 계획이 취소되어 실제 예약은 못 해봤지만, 프라이빗 가이드 외에 버스투어나 택시투어도 예약할 수 있고 박물관이나 관광지 예약도 가능해서 좋았습니다. 다만 예약이 하루 단위로 이뤄지는 점, 프라이빗 가이드의 경우 필터가 제 역할을 못 해낸다는 느낌이었습니다. 분류가 안 되더라구요. 그래도 이런 앱이 있다는 것만으로도 세상이 많이 좋아졌다는 생각이 들 정도네요...",5,20221213175725
51,예약을 완료 되었을때 캐린더 연동이 되면 좋겠네요,5,20221211145434
52,환불 안해주네요... 저도 당했습니다.,1,20221205150120
53,그지같이 느리고 UX불편하고 내가 다시 이걸로 사용하면 여행을 끊겠다. 이걸 서비스라고 하냐 1점도 짜증,1,20221203154641
54,편하려고 선택했는데..고객응대가 너무아쉬워요 1:1문의는 다 자동으로 넘어가서 상담사와 상담하려면 거의 하루잡고 해야함. 난 계속기다려야됨 내가 답안하면 자꾸종료함 ㅋㅋ 질문을 했는데도 질문 더없으면 종료하겠다하고 맘대로 상담종료함 분명 질문했는데 ㅋㅋ 아 ㅋㅋ 담엔 안쓸듯해요,2,20221203055144
55,최악이네요 환불도안되고 이런 사기꾼들을 보았나,1,20221202204252
56,다른 분들이 왜 쓰지 말라고 하시는지 알것같아요... 기본 수수료도 다른 앱들보다 비싸지만 한군데서 할 수 있는 점이 좋아서 이용했었는데 혹시라도 환불 가능성이 있다면 안쓰는게 좋을것 같아요. 환불 수수료도 비싼편이고 렌터카 환불도 업체에 연락하면 바로 되는걸 코로나때문에 취소요청한다고 하니 밤 9시에 문자와서 증명서류 보내라고 하고...정신없는 와중에 확진 문자 메일로 보내놨더니 다음날(이용예정일)까지 답변이 없어 1:1문의로 또 물어보니 예외적 취소 사항이 아니니 수수료 내라고...아니 첨부터 취소 수수료 있는것 인지하고 있었고 코로나라서 예외적 취소사항이라면 동일하게 처리해주어야 하는 것 아닌가요?왜 확진 문자를 보내니 예외적 취소사항이 아니라는건지...?그건 제가 확진 증명서 보내지 않더라도 내부 규정 상 정해져있어야하는것 아닌가요 왜 이렇게 번거롭게 일하시는지 모르겠어요.,1,20221202140832
57,여행을 더욱 편안하게 즐길 수 있어서 좋았어요 다만 불편한 점이 하나 있었는데 리뷰를 쓰다가 중간에 수정하고 싶은 부분이 있으면 글자 사이를 클릭하잖아요 근데 글자 사이 클릭이 안되고 전체 선택이 돼서 다 지우고 다시 써야돼요ㅠ 제 폰이 이상한건진 모르겠지만 아무튼 넘 불편해서 후기 써보아요,5,20221125181445
58,업데이트 했는데 진짜 못쓰겠음. 도대체 예약을 하라는건지 말라는건지 모르겠음. 날짜선택하고 옵션선택하라는데 날짜 선택하면 옵션선택이 안되고 둘다되면 금액조회가 안되고 셋 다 되면 다음단계로 안넘어감.대체 뭘 하자는건지 모르겠음 앱 종료후 다시실행해도 변화가 없고 이걸 한 10번쯤 반복해도 안되서 빡쳐서 리뷰남김--,1,20221124170056
59,여기는 고객센터 품질 관리 안하시나요? 진짜 엄청 잘 쓰던 앱인데 고객센터랑 연락하고 이제 다시는 안쓸 예정입니다. 상담사가 통화하시면서 한숨 쉬시고 심지어 뭐 상담사가 물어본거에 답변하면 그거 찾을때까지 아무말도 안합니다. 전 전화가 끊어진지 알았어요. 심지어 나중에는 알아볼게요 이러고 전화 끊어졌어요 진짜 상담 품질 관리 하세요 제발. 이런 상담을 2022년에 한다는게 믿기지가 않아요. 상담 경험이 앱 경험 다 망칩니다,1,20221124093427
60,"진짜 별한개도 아깝다. 예약하고 결제까지 했는데 현지담당자가 일정안된다고 취소하고, 일정가능한지 문의하면 답장도 안해주고. 그냥 네이버블로그 보고 자력갱생이 답이다. 고마운 블로거에게 보상해주고싶다.",1,20221124082637
61,여기로 예약하지마세요 상담원연결안되고 답도안합니다 최악이네요,1,20221123163825
62,좋은제품개발자,5,20221117203507
63,"최악입니다 해외항공 귀국 스케줄이 다음날로 일방적으로 변경되었는데 알림도 주지 않고 그대로 있다가 항의하니까 그제서야 알려주려고 했다. 이런것도 알려주지 않고 조정해주지 않으면서 취소해달라니까 발권수수료 인당 1만원 무조건 받겠단다. 뭘 했다고 발권수수료를 받습니까??? 무조건 환불불가라니까 다들 여기말고 발권수수료 없는 곳에서 예약하세요. 여기 서비스가 최악입니다. 연락도 힘들고 느리고 진짜.. 제가 사용한 여행서비스중에 최악의 경험이네요 전화 절대 안받음 ㅋㅋㅋㅋㅋㅋㅋ 뭐 처음부터 동의를 구했다고 답변다시겠죠? 생각해보세요. 항공사에서 일방적으로 일정변경하고 그대로 가만히 있다가 취소할때는 내가 예약해줬으니 발권수수료 인당 1만원씩 내라 공지했으니까? 그럼 고객들이 알수 있게 ""무조건"" 환불불가능 합니다라고 써놓으세요. 항공사가 일방적으로 귀국일정을 변경해도 무조건 내세요라고.",1,20221115153114
64,가입해도 쓸데없는 쿠폰만 줌,1,20221110053336
65,환불금액에 표시가 안되는 최악의 앱. 환불시 환불수수료0원으로 안내된 화면을 보고 취소했으나 취소수수료는 부가됨. 문의를 하려면 상담원 연결까지 너무 오랜시간이 걸림.,1,20221103170809
66,하노이 경유 방콕노선 샀었습니다 갈 때나 올 때나 일정대로 진행이 된 적이 없습니다 올 때는 주말 낀 금요일에 귀국일정 변동됐다고 메일 보내면 휴일에도 상담전화 받으실 건가요? 상담사하고 통화할 때도 중요멘트는 교묘하게 끓기 게하고 녹음자채를 못하게 하려는 수작. 상당히 의도적이고 계획된 야만시대를 재현하려는 원시범죄집단 같습니다 암튼 올 때는 귀국편 버리고 에어아시아 편도 끓어서 귀국했습니다 생각잘하세요 여행 망칩니다,1,20221029100927
67,환불이 너무 잘되요 ㅎㅎ,5,20221028162603
68,"정말 열받습니다!!! 써보지도 못한 투어 티켓 돈만 날렸네요. 당일 유럽현지 오전 11시30분에구매였고, 규정에 아무리이용일구매후 취소시 환불불가라지만..바로 환불요청했는데 어이가없네요. 집결시간이후는 구매하지못하도록 막거나 그 이후 시간대 상관없이 이용가능하면 정확한내용 안내라도 하던가.. 당일구매후 바로 당일 환불취소요청했는데..어떠한 피드백도 없이 일주일지나고 전화했더니 무조건 환불불가라는 답변만 하고..열받아서 끊었다가 바로다시 전화했더니 연결이 안되네요? 일부러 피하는건가요? 장난하나요? 어플에서 환불완료됐는지 반려됐는지 내역도없고 고객한테 피드백도 없고 ..환불 못하겠으면 적어도 왜 반려됐는지 고객에게 피드백이라도 해줘야하지 않나요?!!뭐이런곳이 다 있나요?1111오죽하면 소비자고발센터까지 상담했을까요? 8만원 쌩돈만 날렸어요. 어이가 없습니다.이 리뷰 지우지 마세요. 지우면 또 올릴거고, 계정 막음 다른 계정으로도 올릴겁니다. 절대 사용마세요!",1,20221028120608
69,여행 갈 때마다 유용하게 사용하고 있어요!,5,20221026222852
70,"어플 잘 사용하고 있는데요 도시선택에서 국내는 제주,부산,김포,청주만 보이게끔 바뀌었더라구요 예전에는 모든 공항을 선택할수있게 한눈에 보이게끔 했었는데... 지금은 검색을 해야뜨네요",5,20221019120233
71,그지같은 사이트ㅡ 일본가는 항공권 예매하고 취소했는데 30만원 날라감 ㅡ 취소할때 위약금 6만원 결제되서 짜증나도 그러려니 했는데 환불할때 24만원 빼고 되길래 저나해서 물어보니 여행사에서 가져가는거라말함 그래서 규정 어딨냐고 하니 구석구석 찾아봐야 적혀있는 자기네 규정임 ㅡ 일단 결제누르면 위약금 나감 여행다니면서 이런데 첨봄,1,20221018104715
72,메시지 푸시 알림이 안떠서 업체로부터의 메시지에 대해 7일간 답장하지 못했네요. 그 외엔 사용성이 좋습니다.,5,20221017143852
73,티켓구매했는데 문자로 큐알 안와서 시간날림,1,20221011142102
74,예매 되지도 않는 표를 파는 사기꾼 회사,1,20220929183812
75,상담원 오전문의 저녁에 답변오고 여행사 전화도안받고 최악임 처리속도 에휴,1,20220928113743
76,어제 비행기 예약했다 오늘 취소했는데 환불까지 1개월~3개월 이거 조선시대 아닙니까? 저 여행업 10년 이상 했구요 마이리얼트립 대표님도 만난 사이입니다. 근데 정말 이건 아니라고 봐요 지금이야 사람들 몰리니 그러겠지만 이런 컴플레인은 당장이라도 고쳐야 합니다. 소문 금방납니다. 대표님께 전화할려다가 그냥 여기 남깁니다.,1,20220923220136
77,별 한개도 아깝습니다. 항공권은 여기서 절대 구매하지 마세요~~^^. 항공권을 변경하거나 취소할때는 때론 시간마다 가격이 변경되는게 심해서 빠른 응답이 필요한데 전화는 우선 안되고 1대1문의라고 있는곳에 아침 10시에 올려도 저녁 6시까지 답변 못 받을수도 있는곳입니다. 고객들만 피말리게 하니 항공권 여기서 구매하는건 절대 비추입니다.,1,20220923150822
78,건당 환불수수료 3만원이나 해먹는 즐거운 여행사 &^,1,20220921181231
79,쓰레기 업체임 제주뽀로로테마파크 입장권예매했눈데 바코드/티켓 제공안됨. 고객센터 연락도안됨,1,20220914145246
80,직관적이고 편합미당,5,20220909184354
81,"별한개도 아깝네요!!!!!!! 절대 쓰지마세요!!!!!!!!!!!!! 항공권 예약했다가 취소하면서 항공수수료 부분 별도 언급안해줘서 큰돈 날렸습니다. 물론 운임규정 스스로 확인 안한 잘못도 있긴 하지만, 당연히 여행사에서는 자기네들 수수료뿐 아니라 항공사 수수료도 포함해서 말해줘야되는게 맞는거 같은데. 다른분들은 이 어플 절대로 사용 안했으면 좋겠습니다. 전화통화도 잘안되고. 대응도 늦고 후기 잘 안남기는데 남기게되네요. 한마디로 쓰잘데기없고 쓰레기 어플입니다.",1,20220908150218
82,동근,3,20220908144220
83,"이 어플 통해 eSIM구매. QR코드 메일 보냈다는데 안와서 문의 했으나 답변 없음. 전화도 안받음. 결국 로밍했고 공항가서 와이파이도시락에 문의해보니 마이리얼트립에서 이메일 주소 잘못입력했다고 함. 공항의 와이파이도시락은 eSIM 담당안하는데 거기서 새벽 5시에 개인적으로 처리해주심. 일을 이렇게 처리하는데 뭘 믿고 이 어플을 더 쓸까요? 뉴스에서도 말 많고, 소송안걸리는게 용하네요. 쌩돈만 날리고 별 한개도 아까워요.",1,20220907165832
84,항공권 구매하러 들어왔는데 다른 상품들도 많아서 구경하다가 숙소랑 투어도 예약했네요. 번거롭지 않게 한 곳에서 모두 예약할 수 있어서 여행갈 때 이 어플만 있으면 문제없을 거 같아요!!,5,20220901234300
85,전화를 너무 안받아요 ㅠ,1,20220829092857
86,"최악이에요 업체랑도 얘기 끝난거를 취소신청 처리안해주고.. 업체에 환불 관련 알아본다고 하고 고객센터는 30분째 대기시키다 통화도 안되고 1:1채팅창에서는 똑같은 말 알아본다는 사진캡쳐로 업체랑 얘기 한것도 보여줬는데도 처리안됨.티켓구매할때는 빨리 결제되면서 그이후 어떠한것도 해결 안되는 최악의 회사 It's the worst. I've talked to the company about it, and they're not gonna take care of course. I told the company that I would look into the refund, and the customer center would wait for 30 minutes, but I couldn't make a call, and I told the company that I would look up the same words in the 1:1 chat window, but it didn't work.",1,20220824152714
87,내가 살다살다 모든 리뷰 통틀어 첨써보네ㅋ 7월24일 환불신청한걸 한달이다되도록왜안해주쇼 환불신청도 몇번이나하그 전화를 40분동안 몇번씩 연결해도 받지도않고 100프로도아니고 수수료때고줄꺼 빨리좀 주시던가 답이없네진짜 최악최악개최악 전화를 받던가 몇십분을 했다,1,20220822060919
88,취소요청을 했는데 아직도 환불이 안되어있는데 뭐죠?...,2,20220821191745
89,항공권 구입하면 모바일 티켓 바로 연결 가능했으면 좋겠네요,4,20220820164249
90,잘 쓰고 있습니다,5,20220817172250
91,사용성이 편리합니다,5,20220817160527
92,"약간의 느림과 문제점이 있었지만 그래도 나쁘지 않게 사용했는데, 갑자기 '서비스가 원활하지 않습니다.잠시후 다시 시도해주세요' 라는 표시만 나오네요. 지우고 다시 깔아도 마찬가지에요. 이건 뭔가요?ㅡㅡ",1,20220812235415
93,왜 매번 이름과 여권번호 카드번호등을 새로써야하나요? 매우불편합니다,1,20220811114356
94,별1개도 주기싫은....최악인 어플 환불진행하는데 한달은 기본이고 전화는 겁나게 안받음 기본 20분은 기달려야하고 결국 받지도못해서 먼저 끊어버렸어요.. 참 통화하기어렵네요 여기 제발 이 어플 이용하지마세요 부탁드립니다. 전화하기 가장힘들고 최최최악입니다.,1,20220802142342
95,왜 개인 정보 수정이 안되나요?,1,20220731223137
96,/ ·一/ 1 !,4,20220731103132
97,항공권 네이버에 나온것보다 2000~3000원씩 더 비쌉니다. 굳이 쓸 이유가 있나 싶네요,3,20220730134136
98,회원가입이 되지 않네요 Unknown 이라고 뜨고 더이상 진행 되지 않습니다,1,20220730081841
99,"34만9600원. 이 어플을 사용하며 손해를 본 금액입니다. 일정이 변경되어 뒷시간 비행기를 탑승하려고 예매를 한 뒤에 앞에 있는것을 취소하려고 조회를 했는데 왠걸? 대한항공에는 떡하니 적혀있는 내 예약이 여기에는 몆번을 조회해도 조회가 안되는 신비한 경험을 함과 동시에 일반월급쟁이가 갑자기 감당하기엔 계획에도 없는 큰 출혈을 받아들이게 생겼습니다. 물론 취소를 함으로서 나오는 수수료는 지불을 해야죠. 수수료 지불이고 나발이고 조회자체가 안되서 35만에 가까운 금액을 눈앞에서 날리게 생겼네요ㅋㅋ 제발 이 리뷰를 많은 분들이 보고, 일정변경따위 꿈에도 꾸지 말라고 말하고싶네요",1,20220727224445
100,덕분에 편하게 여행했습니다,5,20220724223035
101,"환불진행이 25일 소모되며 어떤 약속도 전혀 지키지 않는 최악의 경험 6.28 - 환불 신청 및 완료됐다 문자 옴. 카드사 사정에 따라 5~10일정도 걸린다고 함 7.11 - 너무 환불이 안돼서 1차 문의. 좀 예외적인 경우지만 오래 걸릴 수도 있다 함. 7.20 -카드사에 전화해보니환불신청이 안돼있다 해서 다시 전화. 항상 대기시간 15분정도 걸려서 확인 뒤 반드시 먼저 전화 혹은 문자 달라고 말함. 하루종일 안와서 결국 다음 날 먼저 제가 전화했음. 환불이 완료됐다는 것도, 전화주겠다는 것도 어떤 약속도 안지키는 정말 짜증나고 화나는 경험이었네요. 다신 이용하지 않을듯 합니다.",1,20220722151119
102,로그인이 계속 안돼요. 휴면 계정 해제 해준다고 하는데 자꾸 로그인 실패로 반복되네요,2,20220721185616
103,휴면계정 해제하려고하는데 사용자인증실패로 다시로그인하라고만뜨네요 5번째입니다 조치좀해주세요,2,20220721153808
104,업데이트 하래서 눌렀는데 계속 뱅글 뱅글 돌아가기만하고 계속 대기 중... 앱실행도 안되네요. 도대체 뭐가 문제인가요...,1,20220719125521
105,굿,5,20220717011030
106,아직모르겠음,4,20220716202910
107,여행필수어플,5,20220716165013
108,노답 무한반복,1,20220715152546
109,항공권 예약도 편리하고 무엇보다도 취소나 결제 부분에 있어서 처리가 빠른점이 너무나도 만족 스럽습니다!,5,20220714215409
110,오류해결이빠릅니다,5,20220710220722
111,이틀은 기다리라고 해서 기다렸더니 예약 취소메시지 하나만 보내시는건 아닌거 같습니다. 예약이 안되면 왜 안된건지 그런것에 대한 정보 하나 없으니 소비자 입장에선 그냥 답답합니다. 제주도나 일본같이 커뮤니티에서 지원해 주는 곳으로 갈 때가 아니면 사용하면 안되겠습니다. 항공권 가격 자체는 괜찮은거 같은데 좀 아쉽네요.,2,20220707094441
112,진짜그지같네 숙박예약할때는 앱으로되더니 취소하려니까 어플1대1상담하라고하고 이마저도제대로안되서 콜센터 연락하는데 이것도 안됨 내돈먹튀하냐,1,20220706152446
113,로그인 회원가입 다 이메일이 휴면상태라고 하면서 안되네요 접속을 못하게 하면 어떡하나요? 어디서 해제 할 수있는지는 알려줘야줘,1,20220705080002
114,"도착후 체크인 시간까지 안전하고, 효율적으로 시간을 보낼수 있는 선택입니다.",5,20220703072850
115,말도안되는 가격 항공사보다 비쌈 그냥 항공사 어플 까세요...정말 충격이네여 왜 같은날 제주항공이 2만원씩 차이나고 어떤 건 더 차이나는거죠...,1,20220702225732
116,결항으로 인한 환불을 요청했는데 받아드려지지않음 설명을 좀 잘 해주던가 글씨도 엄청작고 환불요청하고 결항됬다고 하니까 신청서 작성하고 해야한다고 만하고 해결책도 안줌 결항이 됬는데 수수료를 60000만원이나 때가는게 맞는겁니까,5,20220630144843
117,아니 로그인 하라고뜬다음 카카오로계속하기 뜨고 이미가입한 계정 있다고 뜨고 무한반봅,1,20220630091340
118,매우좋음 강력추천,5,20220626141858
119,"인스타에 이벤트 광고보고 가입했는데 금요일 발표 당일날 이벤트 발표안하고 토요일에도 똑같은 광고로 가입유도하네. 1. 6월 17일 발표 이벤트를 2. 발표도 안하고, 7월 초 발표로 복사 붙여넣기 한다? 사기 좀 그만치쇼. 어이없네",1,20220619020227
120,좋은데 나만 알고싶다,4,20220618151619
121,고객응대 최악입니다. 여기서 예매하느니 돈 더 나고 항공사 통해서 항공권 예매하세요,1,20220615154637
122,귀찮이인데 이번 파리 일정에 많은 도움받았어요 :),5,20220612070655
123,또가고싶은곳 휘팍 여름에도 좋음,5,20220607143622
124,너무 유용한 어플이에요 급하게 여행 떠나도 어플 덕분에 잘 다니고있어요,5,20220605161600
125,진짜 쓰레기입니다. 사용하지마세요. 마감된걸 판매해놓고 취소하니 수수료30%내라고 합니다. 사기꾼들 집단임. 전화나 상담대응 전혀 안됨. 별1개도 아깝습니다. 진짜 쓰지마세요.,1,20220603110617
126,제 핸드폰 번호인데 다른 사람이 쓰고 있대요;;;;,5,20220603090046
127,이벤트에대한 이해가 어려워요,4,20220603062730
128,여행할때는 무조건 필수,5,20220531141409
129,편리함,5,20220530131830
130,좋아요,5,20220528211948
131,넘 저렴한 상품 많아요,5,20220526161633
132,참고와 좋은곳도 알려줘요,4,20220526140812
133,진짜 로컬들만 아는 맛집을 순회 스토리 들으면서 먹으니 재미가 두배가 되네요,5,20220525145950
134,아주 만족합니다,5,20220521230639
135,다 좋은데요~해외여행할 때는 유용한데 국내여행할 때는 여러모로 아쉬운 앱입니다 어플 자체는 유용한데 후기랑 다른 곳이 너무 많아요... 문의해도 답장이 없고 답답하네여 앞으로 다른 여행을 가려해도 여기 리뷰는 믿음이 안가네요;; 과장이 섞인 리뷰나 광고는 앱측에서 제재를 해주셨으면 좋겠네요,2,20220520220325
136,좋아요,5,20220520180319
137,당일발권 항공 자리널널한데 시간만변경해도 될텐데 취소하라함 차액만입금해면안되나 수수료6만원 안타까움 ㅠ,1,20220519134447
138,최고♡♡♡좋은 정보와 예약시스템 고맙습니다 감사합니다 ㅎㅎ,5,20220519090100
139,걍 타 어플쓰세요 유선전화 1시간20분 계속걸어도 받질않음 뭔특가세일 이래서 예약링크 받은후 6일때부터 이용가능하다 해서 예약하고 기다리는데 그날은 숙박가능 날짜가 아니에요 시전 블랙으로 몰려고 하다가 전날 상담한 매니저 캡쳐본뜨고 챗상담에 올리니 저건 저 매니저 잘못이다 시전 진짜 어처구니없어서 일처리를 이렇게하시면 안되죠 하니까 그제서야 사과 와 어제부터 왜 기다렸나 싶다,1,20220518173413
140,굿,5,20220512222846
141,아주 편리하고좋아요,5,20220512200503
142,"마이리얼트립에서 항공권 왕복 예매하고 고생하고 있는 1인입니다. 미국과 한국 왕복권인데 이제 한국으로 돌아오는 비행기티켓 위약금 내고 변경신청하고 e티켓 받고보니 환승시간이 안맞네요. 환승할 비행기가 먼저 떠나는 시간으로 티켓을 끊어주고는 변경하려니 전화를안받습니다. 열흘전부터 계속 고객센터전화해봤지만 하루에 1시간 이상씩 전화를 붙잡고 있을수는 없고, 챗봇으로 3번 변경내용 보내서 문의해도 답장없고 문의가 많다고만 남기고.. 도대체 고객센터에 전화통화가 안되면 어떻게 서비스를받나요? 오프라인으로 회사를 찾아가도안된다고하고.. 마이리얼트립은 어떤회사인가요? 네이버에 검색해보니 모두 나같은 피해자 던데.. 일단 전화가 되야 문의가 될텐데..",1,20220510100235
143,"환불 1달 이상 걸리고 전화는 1시간이 다 되도록 연결이 안됨,ㅡ",1,20220509161246
144,최고입니다 감사합니다,5,20220504194329
145,이거사기인가요? 몇번을 시도해도 통화시도가 안되네요.,1,20220502131641
146,"문제 발생시 책임회피만 하는 회사. 미친거같음. 국제선 항공권이 갑자기 취소됬는데 그냥 ""죄송하지만 해줄수있는거 없고 항공사에 연락하세요""라고함. 항공사에 연락하니 ""여행사 통해 샀으니 여행사한테 연락하세요"" 하고. 마이리얼트립은 전화연결이 불가능할정도로 어려움. 문제 발생시 그냥 혼자 스트레스 받고 끝남. 절때 여기서 구입하지말것",1,20220429170832
147,운임규정을 보고 증빙서류를 내라고하라는데 운임규정페이지만가면 스크롤이안되고 멈추다가 어플꺼짐. 네이버통해 확인하니 허니문요금이라고하는데 예약전에 어떤화면에도 허니문요금이라고 명시되어있지않음. 예약취소도 맨 뒷단계에서 누르니 결제로만넘어가고 안됨. 상담원문의하니 가장앞단계로 다시돌아가 예약취소해야한다고함. 네이버를 통해 보는 게 훨씬 더 빠름. 너무 불편하고 짜증나요,1,20220426104018
148,최악입니다. 방 예약이 겹쳐서 환불하고 다른 방을 잡아야하는데 환불 소요시간이 영업일기준 2~5일이나 걸립니다. 즉각 환불이 안 되어 다른 곳으로 예약도 못하는 중입니다.,1,20220421234655
149,꼭 가보시길 바랍니다 호주 여행시 안 가보시면 정말 후회합니다 12사도는 경이롭기까지 합니다 적당한 가격에 편히 다녀올 수 있어서 너무좋은 상품이라 생각합니다,5,20220421192733
150,두번째 제주도여행 ~~ 처음인데도 여행권 구매가 쉽고 편합니다~~ 저렴하기도하고요~^^,5,20220421161152
151,할인쿠폰으로 저렴하게 예매했어요,5,20220421142618
152,오랫동안 써왔지만 삭제,1,20220419140503
